question_num,qid,answer,confidence,time_spent_seconds,answer_timestamp
81,360,3,3,3.82,2025-11-25T14:10:08.391933
82,315,4,3,4.12,2025-11-25T14:10:12.690515
83,307,2,3,6.73,2025-11-25T14:10:19.596225
84,260,1,2,6.08,2025-11-25T14:10:25.856729
85,431,2,2,7.6,2025-11-25T14:10:33.639673
86,212,2,3,7.78,2025-11-25T14:10:41.612854
87,219,1,2,3.94,2025-11-25T14:10:45.739598
88,386,4,2,15.35,2025-11-25T14:11:01.272091
89,330,3,1,2.94,2025-11-25T14:11:04.400928
90,319,1,3,7.73,2025-11-25T14:11:12.311987
91,447,3,1,5.31,2025-11-25T14:11:17.803622
92,442,1,2,4.87,2025-11-25T14:11:22.862179
93,383,4,3,14.27,2025-11-25T14:11:37.308845
94,375,1,3,7.25,2025-11-25T14:11:44.737821
95,292,2,3,3.81,2025-11-25T14:11:48.725290
96,401,1,2,5.83,2025-11-25T14:11:54.762251
97,295,2,1,6.29,2025-11-25T14:12:01.244642
98,493,3,4,12.44,2025-11-25T14:12:13.871401
99,919,2,3,32.99,2025-11-25T14:12:47.046257
100,609,3,3,6.12,2025-11-25T14:12:53.345335
101,569,2,2,14.61,2025-11-25T14:13:08.135000
102,168,2,3,8.44,2025-11-25T14:13:16.762574
103,669,1,3,9.99,2025-11-25T14:13:26.937825
104,395,3,3,6.79,2025-11-25T14:13:33.925173
105,882,2,3,16.8,2025-11-25T14:13:50.910377
106,221,1,4,6.28,2025-11-25T14:13:57.379473
107,54,1,1,7.86,2025-11-25T14:14:05.434776
108,551,3,3,7.84,2025-11-25T14:14:13.462332
109,504,1,3,14.28,2025-11-25T14:14:27.929862
110,913,2,1,6.31,2025-11-25T14:14:34.425027
111,651,3,1,5.56,2025-11-25T14:14:40.169374
112,801,3,3,16.35,2025-11-25T14:14:56.703857
113,626,3,2,10.51,2025-11-25T14:15:07.393340
114,370,4,3,5.59,2025-11-25T14:15:13.164088
115,425,2,3,4.21,2025-11-25T14:15:17.560081
116,543,1,2,6.64,2025-11-25T14:15:24.375800
117,663,1,2,6.66,2025-11-25T14:15:31.243718
118,181,1,1,5.27,2025-11-25T14:15:36.699777
119,510,1,2,4.29,2025-11-25T14:15:41.168826
120,511,1,2,6.99,2025-11-25T14:15:48.348612
121,278,4,3,11.71,2025-11-25T14:16:00.246513
122,24,1,2,11.78,2025-11-25T14:16:12.215890
123,245,4,1,12.88,2025-11-25T14:16:25.298587
124,655,2,3,7.9,2025-11-25T14:16:33.389486
125,231,4,3,7.28,2025-11-25T14:16:40.849600
126,629,3,3,7.29,2025-11-25T14:16:48.318304
127,215,4,4,5.29,2025-11-25T14:16:53.786678
128,441,1,2,6.26,2025-11-25T14:17:00.236303
129,494,3,2,8.84,2025-11-25T14:17:09.260388
130,46,1,2,5.92,2025-11-25T14:17:15.358334
131,287,3,3,3.58,2025-11-25T14:17:19.136247
132,239,1,2,6.24,2025-11-25T14:17:25.561352
133,3,1,2,5.64,2025-11-25T14:17:31.382982
134,93,3,3,6.62,2025-11-25T14:17:38.182860
135,336,2,2,9.08,2025-11-25T14:17:47.459733
136,766,4,2,4.71,2025-11-25T14:17:52.362410
137,379,3,3,5.25,2025-11-25T14:17:57.797180
138,279,1,1,4.64,2025-11-25T14:18:02.621784
139,165,2,2,9.63,2025-11-25T14:18:12.447793
140,86,1,1,6.38,2025-11-25T14:18:19.022923
141,174,4,2,5.04,2025-11-25T14:18:24.255607
142,767,1,2,5.89,2025-11-25T14:18:30.348461
143,805,3,2,6.3,2025-11-25T14:18:36.840057
144,38,1,2,4.02,2025-11-25T14:18:41.042152
145,19,2,2,3.21,2025-11-25T14:18:44.440295
146,123,1,2,4.42,2025-11-25T14:18:49.044711
147,56,4,2,3.83,2025-11-25T14:18:53.048174
148,653,3,2,4.99,2025-11-25T14:18:58.226455
149,94,3,2,3.87,2025-11-25T14:19:02.267747
150,373,1,2,6.33,2025-11-25T14:19:08.782558
151,33,3,2,4.19,2025-11-25T14:19:13.185747
152,92,1,2,4.34,2025-11-25T14:19:17.703196
153,378,1,1,10.16,2025-11-25T14:19:28.043320
154,410,4,2,9.25,2025-11-25T14:19:37.471473
155,55,2,3,5.75,2025-11-25T14:19:43.419509
156,368,3,2,4.34,2025-11-25T14:19:47.945891
157,333,2,2,7.04,2025-11-25T14:19:55.165659
158,306,4,2,5.33,2025-11-25T14:20:00.681394
159,359,2,3,4.37,2025-11-25T14:20:05.227659
160,180,1,1,3.63,2025-11-25T14:20:09.047202
161,405,2,2,8.02,2025-11-25T14:20:17.244240
162,48,1,3,5.53,2025-11-25T14:20:22.960688
163,652,3,2,3.09,2025-11-25T14:20:26.233391
164,771,4,2,9.97,2025-11-25T14:20:36.384672
165,885,2,1,18.23,2025-11-25T14:20:54.810245
166,490,4,3,5.43,2025-11-25T14:21:00.423763
167,515,2,1,17.89,2025-11-25T14:21:18.500963
168,39,1,3,5.32,2025-11-25T14:21:24.002407
169,138,1,4,5.28,2025-11-25T14:21:29.469698
170,226,2,2,7.5,2025-11-25T14:21:37.156275
171,498,3,2,8.76,2025-11-25T14:21:46.102727
172,341,1,4,10.22,2025-11-25T14:21:56.509272
173,721,3,3,3.62,2025-11-25T14:22:00.315647
174,594,1,2,11.06,2025-11-25T14:22:11.562211
175,813,4,2,15.96,2025-11-25T14:22:27.713057
176,588,1,1,6.26,2025-11-25T14:22:34.161006
177,151,4,2,13.32,2025-11-25T14:22:47.667357
178,214,3,3,10.65,2025-11-25T14:22:58.510712
179,119,1,3,4.96,2025-11-25T14:23:03.662481
180,472,1,1,8.5,2025-11-25T14:23:12.343478
181,193,3,2,4.39,2025-11-25T14:23:16.942810
182,95,1,3,2.72,2025-11-25T14:23:19.850126
183,898,3,1,5.0,2025-11-25T14:23:25.038714
184,437,2,1,24.43,2025-11-25T14:23:49.644361
185,296,3,2,5.47,2025-11-25T14:23:55.300040
186,169,2,3,3.1,2025-11-25T14:23:58.591088
187,627,2,2,8.44,2025-11-25T14:24:07.218136
188,334,3,1,14.28,2025-11-25T14:24:21.693719
189,499,3,2,13.22,2025-11-25T14:24:35.118745
190,171,2,3,2.85,2025-11-25T14:24:38.153719
191,724,3,3,10.1,2025-11-25T14:24:48.440341
192,305,2,3,4.23,2025-11-25T14:24:52.855285
193,75,4,3,4.92,2025-11-25T14:24:57.960924
194,149,3,3,7.29,2025-11-25T14:25:05.435702
195,11,1,2,4.05,2025-11-25T14:25:09.667947
196,277,3,3,7.34,2025-11-25T14:25:17.200241
197,81,3,2,5.99,2025-11-25T14:25:23.369930
198,624,4,1,7.14,2025-11-25T14:25:30.696106
199,34,2,3,15.98,2025-11-25T14:25:46.861081
200,415,3,2,11.39,2025-11-25T14:25:58.437185
201,810,2,2,7.79,2025-11-25T14:26:06.411428
202,553,1,1,5.63,2025-11-25T14:26:12.222295
203,808,2,2,4.63,2025-11-25T14:26:17.035857
204,585,1,3,5.2,2025-11-25T14:26:22.432309
205,274,3,3,6.25,2025-11-25T14:26:28.865901
206,304,3,2,8.59,2025-11-25T14:26:37.638973
207,348,3,1,14.13,2025-11-25T14:26:51.957257
208,567,3,1,5.75,2025-11-25T14:26:57.894326
209,150,2,2,8.7,2025-11-25T14:27:06.783132
210,146,2,2,6.95,2025-11-25T14:27:13.924621
211,21,1,2,3.67,2025-11-25T14:27:17.773726
212,308,1,1,6.12,2025-11-25T14:27:24.086283
213,141,3,3,5.8,2025-11-25T14:27:30.068394
214,568,2,1,5.84,2025-11-25T14:27:36.093615
215,14,1,2,2.68,2025-11-25T14:27:38.959284
216,910,1,3,5.56,2025-11-25T14:27:44.714827
217,560,3,2,6.38,2025-11-25T14:27:51.281405
218,27,1,1,8.64,2025-11-25T14:28:00.114653
219,167,3,2,6.33,2025-11-25T14:28:06.633322
220,532,1,2,19.46,2025-11-25T14:28:26.287700
221,17,3,2,3.57,2025-11-25T14:28:30.043932
222,526,3,3,12.3,2025-11-25T14:28:42.544444
223,142,4,3,11.6,2025-11-25T14:28:54.325255
224,426,4,1,13.35,2025-11-25T14:29:07.863815
225,109,4,3,7.24,2025-11-25T14:29:15.292664
226,793,1,3,10.18,2025-11-25T14:29:25.652983
227,241,4,1,7.08,2025-11-25T14:29:32.917654
228,197,2,1,5.11,2025-11-25T14:29:38.221804
229,84,1,2,2.85,2025-11-25T14:29:41.263407
230,335,1,1,6.03,2025-11-25T14:29:47.469721
231,265,4,1,6.2,2025-11-25T14:29:53.848773
232,921,1,2,7.29,2025-11-25T14:30:01.334817
233,477,3,3,5.48,2025-11-25T14:30:07.001454
234,486,1,3,4.44,2025-11-25T14:30:11.624938
235,128,2,2,11.64,2025-11-25T14:30:23.451146
236,156,1,3,9.5,2025-11-25T14:30:33.142996
237,301,3,2,4.02,2025-11-25T14:30:37.351065
238,325,3,2,5.1,2025-11-25T14:30:42.639420
239,413,2,2,11.49,2025-11-25T14:30:54.313145
240,611,2,2,7.43,2025-11-25T14:31:01.943167
241,641,2,2,3.5,2025-11-25T14:31:05.629870
242,445,1,1,6.32,2025-11-25T14:31:12.134222
243,784,3,3,8.18,2025-11-25T14:31:20.504140
244,421,4,3,6.97,2025-11-25T14:31:27.674751
245,309,1,2,4.07,2025-11-25T14:31:31.941377
246,530,1,1,2.77,2025-11-25T14:31:34.893854
247,535,1,1,7.73,2025-11-25T14:31:42.807050
248,352,2,2,4.15,2025-11-25T14:31:47.168192
249,614,1,3,5.7,2025-11-25T14:31:53.085477
250,68,2,3,7.34,2025-11-25T14:32:00.626319
251,211,3,2,11.11,2025-11-25T14:32:11.944829
252,481,4,3,5.75,2025-11-25T14:32:17.897733
253,218,3,2,4.41,2025-11-25T14:32:22.514142
254,649,4,2,6.38,2025-11-25T14:32:29.077612
255,50,1,3,5.42,2025-11-25T14:32:34.705596
256,131,2,3,5.37,2025-11-25T14:32:40.279721
257,153,1,1,33.36,2025-11-25T14:33:13.827111
258,446,1,2,6.15,2025-11-25T14:33:20.167662
259,385,4,2,4.01,2025-11-25T14:33:24.368986
260,376,1,2,2.88,2025-11-25T14:33:27.491837
261,897,4,1,5.31,2025-11-25T14:33:32.990150
262,606,2,3,4.3,2025-11-25T14:33:37.484167
263,677,2,2,5.76,2025-11-25T14:33:43.444693
264,639,1,2,10.64,2025-11-25T14:33:54.284173
265,342,1,1,3.89,2025-11-25T14:33:58.366360
266,638,3,2,5.84,2025-11-25T14:34:04.412087
267,418297001,네,2,7.66,2025-11-25T14:34:12.261412
268,444302001,1,1,6.9,2025-11-25T14:34:19.365392
269,244019002,아니오,1,5.43,2025-11-25T14:34:24.984231
270,297269002,흰색,2,8.54,2025-11-25T14:34:33.704789
271,22656001,아니오,3,5.22,2025-11-25T14:34:39.110995
272,552849003,병원,3,4.39,2025-11-25T14:34:43.712377
273,96762000,3개,1,6.39,2025-11-25T14:34:50.298171
274,537701022,아니오,2,5.09,2025-11-25T14:34:55.575275
275,326814006,네,3,3.11,2025-11-25T14:34:58.879678
276,466838000,네,3,3.29,2025-11-25T14:35:02.366981
277,399516001,네,2,6.61,2025-11-25T14:35:09.165487
278,280238001,네,3,3.25,2025-11-25T14:35:12.602814
279,563730000,은색,3,4.3,2025-11-25T14:35:17.094222
280,153782000,아니오,3,3.77,2025-11-25T14:35:21.057844
281,79930001,1명,3,4.07,2025-11-25T14:35:25.317438
282,4495000,쿠션,1,6.01,2025-11-25T14:35:31.523487
283,301305003,네,4,2.48,2025-11-25T14:35:34.194527
284,241209002,갈색,3,3.99,2025-11-25T14:35:38.371216
285,208566001,1개,3,3.57,2025-11-25T14:35:42.133983
286,480416017,아니오,2,4.69,2025-11-25T14:35:47.018195
287,360698008,네,3,2.96,2025-11-25T14:35:50.159782
288,527038002,구글,3,3.94,2025-11-25T14:35:54.290759
289,562347009,걷기,3,8.47,2025-11-25T14:36:02.946424
290,357532001,네,3,3.99,2025-11-25T14:36:07.141804
291,35105002,3대,1,4.18,2025-11-25T14:36:11.536975
292,316596001,테이블,4,4.13,2025-11-25T14:36:15.866160
293,578093003,아니오,2,6.41,2025-11-25T14:36:22.466007
294,163280011,약,2,5.63,2025-11-25T14:36:28.279176
295,280242009,돌이켜보는것,2,11.23,2025-11-25T14:36:39.690549
296,98658002,아니오,3,3.78,2025-11-25T14:36:43.661410
297,343481000,아니오,2,6.82,2025-11-25T14:36:50.676159
298,66543002,네,2,6.02,2025-11-25T14:36:56.987880
299,94663002,네,3,3.12,2025-11-25T14:37:00.309271
300,491242000,정장,3,7.45,2025-11-25T14:37:07.974384
301,55772003,과일,3,2.87,2025-11-25T14:37:11.049496
302,364725009,네,2,2.84,2025-11-25T14:37:14.088267
303,521669001,책,2,3.88,2025-11-25T14:37:18.191837
304,224595001,네,3,2.11,2025-11-25T14:37:20.557957
305,19109001,네,2,2.63,2025-11-25T14:37:23.382908
306,522232002,아니오,2,4.14,2025-11-25T14:37:27.714979
307,235597003,검정색,3,5.8,2025-11-25T14:37:33.718928
308,504827000,흰색,4,2.98,2025-11-25T14:37:36.928134
309,523871003,네,3,2.83,2025-11-25T14:37:39.975119
310,239992006,여객기,2,6.1,2025-11-25T14:37:46.282670
311,503210000,액자,3,3.47,2025-11-25T14:37:49.963604
312,122981001,네,3,2.28,2025-11-25T14:37:52.515374
313,273420002,거래처,2,120.61,2025-11-25T14:39:53.350610
314,205594005,축구,2,5.9,2025-11-25T14:39:59.451336
315,176149002,속도제한,2,7.43,2025-11-25T14:40:07.070507
316,11241003,네,2,3.59,2025-11-25T14:40:10.864951
317,47837003,2명,1,4.15,2025-11-25T14:40:15.224421
318,525021007,아니오,3,4.16,2025-11-25T14:40:19.669905
319,346577000,흰색,4,5.83,2025-11-25T14:40:25.693976
320,183715005,버터크림,2,26.33,2025-11-25T14:40:52.233578
321,512760019,회색,2,6.5,2025-11-25T14:40:58.936628
322,570528001,네,2,3.58,2025-11-25T14:41:02.722664
323,459301002,잔디,2,4.24,2025-11-25T14:41:07.162262
324,492271002,바질,1,5.56,2025-11-25T14:41:13.002455
325,572178006,네,2,4.54,2025-11-25T14:41:17.775847
326,28682012,네,2,3.19,2025-11-25T14:41:21.200785
327,131869001,축구,2,3.5,2025-11-25T14:41:24.935487
328,532812006,축구,2,104.22,2025-11-25T14:43:09.617588
329,119802000,네,2,2.95,2025-11-25T14:43:12.821522
330,524282006,네,2,4.38,2025-11-25T14:43:17.411955
331,563295006,네,3,4.0,2025-11-25T14:43:21.637793
332,126592007,자전거도로,3,5.75,2025-11-25T14:43:27.574321
333,114941009,흰색,2,4.38,2025-11-25T14:43:32.139376
334,455219002,3마리,1,3.35,2025-11-25T14:43:35.695768
335,127660002,네,2,19.07,2025-11-25T14:43:54.958222
336,330955003,머리띠,2,7.11,2025-11-25T14:44:02.265359
337,437947001,주방,2,4.11,2025-11-25T14:44:06.558743
338,450709003,안경,4,7.97,2025-11-25T14:44:14.768732
339,554459002,엄마,2,7.21,2025-11-25T14:44:22.178250
340,60347004,네,2,3.57,2025-11-25T14:44:25.941963
341,345154001,헤어밴드,2,12.87,2025-11-25T14:44:39.020795
342,193743000,왼발,1,11.5,2025-11-25T14:44:50.711823
343,201426002,3명,1,3.49,2025-11-25T14:44:54.412205
344,135666002,네,2,2.97,2025-11-25T14:44:57.586708
345,133933006,네,2,2.85,2025-11-25T14:45:00.621699
346,531000002,3마리,1,4.31,2025-11-25T14:45:05.125666
347,143560011,네,2,2.54,2025-11-25T14:45:07.854997
348,493206001,대파,3,9.36,2025-11-25T14:45:17.412202
349,480379002,네,2,3.18,2025-11-25T14:45:20.773343
350,522446001,3명,2,4.23,2025-11-25T14:45:25.208481
351,388974004,과자,3,4.22,2025-11-25T14:45:29.647156
352,8351002,아니오,3,4.17,2025-11-25T14:45:34.008688
353,531086004,네,3,2.51,2025-11-25T14:45:36.705729
354,315621001,네,3,2.29,2025-11-25T14:45:39.178816
355,53838004,승무원,3,4.05,2025-11-25T14:45:43.419123
356,232684002,넥타이,3,7.18,2025-11-25T14:45:50.798299
357,358268007,카드게임,2,10.52,2025-11-25T14:46:01.518542
358,566026000,5시,1,9.06,2025-11-25T14:46:10.764704
359,283217022,풍선,2,4.39,2025-11-25T14:46:15.366942
360,388601002,음식이 아니다,4,7.99,2025-11-25T14:46:23.565677
361,504561001,3명,1,2.74,2025-11-25T14:46:26.503946
362,420230006,아니오,3,7.03,2025-11-25T14:46:33.735342
363,358090001,검정색,3,4.27,2025-11-25T14:46:38.223990
364,322482003,쓴 사람이 없어서,1,11.17,2025-11-25T14:46:49.596701
365,214471008,햄,3,6.63,2025-11-25T14:46:56.413799
366,345361001,아니오,3,4.19,2025-11-25T14:47:00.877357
367,88120004,네,3,4.24,2025-11-25T14:47:05.482310
368,244750002,아니오,3,4.47,2025-11-25T14:47:10.182015
369,390760002,아니오,4,8.34,2025-11-25T14:47:18.723682
370,447549001,아니오,3,3.66,2025-11-25T14:47:22.595049
371,381246001,아니오,4,3.49,2025-11-25T14:47:26.312294
372,232790002,아니오,3,4.66,2025-11-25T14:47:31.191191
373,331475002,네,5,3.54,2025-11-25T14:47:34.940227
374,196681009,네,4,2.2,2025-11-25T14:47:37.335535
375,102411000,네,2,2.5,2025-11-25T14:47:40.086686
376,343496001,네,3,2.13,2025-11-25T14:47:42.468336
377,161231011,네,3,2.44,2025-11-25T14:47:45.105338
378,297819007,내,2,2.26,2025-11-25T14:47:47.697191
379,76384019,네,2,15.03,2025-11-25T14:48:02.929676
380,200939002,네,2,2.73,2025-11-25T14:48:05.842508
381,204051000,네,3,1.74,2025-11-25T14:48:07.789957
382,107511001,네,2,2.25,2025-11-25T14:48:10.262542
383,528062000,네,2,1.66,2025-11-25T14:48:12.121276
384,380143002,네,3,1.72,2025-11-25T14:48:14.041692
385,550432000,네,3,3.37,2025-11-25T14:48:17.643432
386,404437001,아니오,3,9.72,2025-11-25T14:48:27.588749
387,460927006,네,3,3.16,2025-11-25T14:48:30.947089
388,458702007,네,2,2.64,2025-11-25T14:48:33.853767
389,51576002,네,2,2.72,2025-11-25T14:48:36.783162
390,117725018,네,2,4.8,2025-11-25T14:48:41.773862
391,212759008,네,3,1.75,2025-11-25T14:48:43.797495
392,321217002,네,3,2.36,2025-11-25T14:48:46.357309
393,355272014,아니오,3,3.37,2025-11-25T14:48:49.911955
394,318998002,아니오,2,8.31,2025-11-25T14:48:58.415181
395,336341002,아니오,3,5.01,2025-11-25T14:49:03.647716
396,486576004,남자,2,4.13,2025-11-25T14:49:07.987468
397,133515009,네,3,3.04,2025-11-25T14:49:11.263939
398,415880001,네,4,1.85,2025-11-25T14:49:13.353657
399,82259002,네,3,1.82,2025-11-25T14:49:15.417438
400,329711002,아니오,2,4.79,2025-11-25T14:49:20.424946
401,175535001,네,3,3.05,2025-11-25T14:49:23.968251
402,74711003,아니오,2,3.98,2025-11-25T14:49:28.161470
403,391837005,네,3,2.44,2025-11-25T14:49:30.827553
404,509826033,네,3,1.56,2025-11-25T14:49:32.613385
405,215652000,밤,2,4.23,2025-11-25T14:49:37.036584
406,135486006,벽돌,2,12.71,2025-11-25T14:49:50.000194
407,425933004,모름,1,48.94,2025-11-25T14:50:39.186361
408,408201006,대화,3,4.47,2025-11-25T14:50:43.931698
409,574537003,신발,2,3.67,2025-11-25T14:50:47.848491
410,479075003,강아지,3,3.38,2025-11-25T14:50:51.426037
411,487131002,흰색,2,3.97,2025-11-25T14:50:55.605315
412,487236000,초록색,3,4.05,2025-11-25T14:50:59.944545
413,58539001,갈색,2,3.81,2025-11-25T14:51:03.953461
414,499588001,흰색,1,7.3,2025-11-25T14:51:11.441840
415,525162004,흰색,3,3.47,2025-11-25T14:51:15.139338
416,252625003,갈색,2,6.05,2025-11-25T14:51:21.404030
417,414711003,검정색,3,4.8,2025-11-25T14:51:26.388767
418,429754001,검정색,3,5.7,2025-11-25T14:51:32.317507
419,364157004,흰색,4,3.37,2025-11-25T14:51:35.878843
420,443453003,검정색,2,6.37,2025-11-25T14:51:42.499037
421,305329002,검정색,3,5.08,2025-11-25T14:51:47.776803
422,159842001,흰색,3,3.94,2025-11-25T14:51:51.904799
423,22341001,흰색,3,3.05,2025-11-25T14:51:55.160583
424,40986004,물,3,4.62,2025-11-25T14:52:00.042727
425,254237002,꽃,5,4.43,2025-11-25T14:52:04.749733
426,145318001,소금,2,12.92,2025-11-25T14:52:17.956557
427,427135026,지갑,3,3.45,2025-11-25T14:52:21.621701
428,118507000,짐,2,12.99,2025-11-25T14:52:34.832726
429,520012001,빵,2,5.01,2025-11-25T14:52:40.055934
430,434494018,모자,4,7.43,2025-11-25T14:52:47.731534
431,133515003,물컵,3,9.06,2025-11-25T14:52:56.986802
432,430774001,3시,1,3.84,2025-11-25T14:53:01.034754
433,367452003,3시,3,4.33,2025-11-25T14:53:05.624890
434,580621000,의자,3,11.17,2025-11-25T14:53:17.000536
435,52161010,운동화,3,3.94,2025-11-25T14:53:21.200740
436,506943005,주택,2,14.61,2025-11-25T14:53:36.273488
437,48153002,청바지,3,3.87,2025-11-25T14:53:40.412635
438,290981008,포유류,3,4.42,2025-11-25T14:53:45.067724
439,252986000,공원,3,3.37,2025-11-25T14:53:48.827411
440,524577024,벽,4,3.08,2025-11-25T14:53:52.248894
441,304044004,학교,4,3.09,2025-11-25T14:53:55.533494
442,154202010,테이블,3,3.1,2025-11-25T14:53:58.861697
443,94823002,마당,3,12.28,2025-11-25T14:54:11.361790
444,113588003,학생,2,7.78,2025-11-25T14:54:19.323056
445,136140000,학생,2,7.11,2025-11-25T14:54:26.644924
446,88859004,모름,1,10.97,2025-11-25T14:54:37.886913
447,490280012,남자,2,3.83,2025-11-25T14:54:42.069776
448,241340000,재미있어 보여서,2,17.31,2025-11-25T14:54:59.602493
449,57508001,잃어버리지 않게,2,7.95,2025-11-25T14:55:07.753700
450,80306002,장신구,3,15.65,2025-11-25T14:55:23.604659
451,151978002,어두워져서,3,3.89,2025-11-25T14:55:27.687968
452,561412009,아니오,3,3.74,2025-11-25T14:55:31.637922
453,96638000,네,3,3.57,2025-11-25T14:55:35.435543
454,88695011,네,3,2.84,2025-11-25T14:55:38.478041
455,576031002,네,2,2.98,2025-11-25T14:55:41.649211
456,444928001,네,2,3.27,2025-11-25T14:55:45.123304
457,503992002,네,3,2.38,2025-11-25T14:55:47.702829
458,488942005,네,4,2.22,2025-11-25T14:55:50.141532
459,536027000,네,4,2.25,2025-11-25T14:55:52.608695
460,536195002,풀,3,3.3,2025-11-25T14:55:56.135992
461,532693000,네,3,1.99,2025-11-25T14:55:58.353431
462,442746004,네,3,2.1,2025-11-25T14:56:00.688443
463,453649001,풀,2,4.26,2025-11-25T14:56:05.170161
464,329717005,네,3,2.34,2025-11-25T14:56:07.785775
465,490741003,아니오,3,3.58,2025-11-25T14:56:11.632396
466,237118000,아니오,2,3.38,2025-11-25T14:56:15.220027
467,200667002,네,4,2.63,2025-11-25T14:56:18.118393
468,515885003,네,3,1.65,2025-11-25T14:56:19.963126
469,510078000,네,2,1.78,2025-11-25T14:56:22.038548
470,367608007,네,3,1.87,2025-11-25T14:56:24.183476
471,140713008,회색,4,3.47,2025-11-25T14:56:27.855066
472,317070001,아니오,5,6.9,2025-11-25T14:56:34.954558
