qid,subject_id,answer,majority_answer,agrees_with_majority,same_answer_count,total_raters,percent_agreement,pairwise_agreement
662,d1548553_20251125_202324,D,B,False,6,15,0.4666666666666667,0.3523809523809524
662,dd0f9986_20251128_222537,A,B,False,2,15,0.4666666666666667,0.3523809523809524
662,f616d5c7_20251203_212223,B,B,True,7,15,0.4666666666666667,0.3523809523809524
662,14d2420f_20251208_150302,D,B,False,6,15,0.4666666666666667,0.3523809523809524
773,0756a860_20251124_133827,A,A,True,7,15,0.4666666666666667,0.2761904761904762
773,13f54aa2_20251204_125847,C,A,False,4,15,0.4666666666666667,0.2761904761904762
773,218b2db5_20251126_084136,A,A,True,7,15,0.4666666666666667,0.2761904761904762
773,29127478_20251202_100107,C,A,False,4,15,0.4666666666666667,0.2761904761904762
773,2e184452_20251205_141511,C,A,False,4,15,0.4666666666666667,0.2761904761904762
773,3238ebaf_20251126_140604,C,A,False,4,15,0.4666666666666667,0.2761904761904762
773,3a36e078_20251205_225238,A,A,True,7,15,0.4666666666666667,0.2761904761904762
773,5d843d39_20251127_141921,A,A,True,7,15,0.4666666666666667,0.2761904761904762
773,6b3a1a8d_20251125_135446,A,A,True,7,15,0.4666666666666667,0.2761904761904762
773,73df43f3_20251204_210431,D,A,False,2,15,0.4666666666666667,0.2761904761904762
773,b9b2cb98_20251127_193952,A,A,True,7,15,0.4666666666666667,0.2761904761904762
773,d1548553_20251125_202324,B,A,False,2,15,0.4666666666666667,0.2761904761904762
773,dd0f9986_20251128_222537,D,A,False,2,15,0.4666666666666667,0.2761904761904762
773,f616d5c7_20251203_212223,B,A,False,2,15,0.4666666666666667,0.2761904761904762
773,14d2420f_20251208_150302,A,A,True,7,15,0.4666666666666667,0.2761904761904762
556,0756a860_20251124_133827,D,C,False,5,15,0.4666666666666667,0.3047619047619048
556,13f54aa2_20251204_125847,B,C,False,1,15,0.4666666666666667,0.3047619047619048
556,218b2db5_20251126_084136,C,C,True,7,15,0.4666666666666667,0.3047619047619048
556,29127478_20251202_100107,C,C,True,7,15,0.4666666666666667,0.3047619047619048
556,2e184452_20251205_141511,D,C,False,5,15,0.4666666666666667,0.3047619047619048
556,3238ebaf_20251126_140604,D,C,False,5,15,0.4666666666666667,0.3047619047619048
556,3a36e078_20251205_225238,C,C,True,7,15,0.4666666666666667,0.3047619047619048
556,5d843d39_20251127_141921,D,C,False,5,15,0.4666666666666667,0.3047619047619048
556,6b3a1a8d_20251125_135446,C,C,True,7,15,0.4666666666666667,0.3047619047619048
556,73df43f3_20251204_210431,D,C,False,5,15,0.4666666666666667,0.3047619047619048
556,b9b2cb98_20251127_193952,C,C,True,7,15,0.4666666666666667,0.3047619047619048
556,d1548553_20251125_202324,C,C,True,7,15,0.4666666666666667,0.3047619047619048
556,dd0f9986_20251128_222537,A,C,False,2,15,0.4666666666666667,0.3047619047619048
556,f616d5c7_20251203_212223,A,C,False,2,15,0.4666666666666667,0.3047619047619048
556,14d2420f_20251208_150302,C,C,True,7,15,0.4666666666666667,0.3047619047619048
768,0756a860_20251124_133827,C,C,True,7,15,0.4666666666666667,0.2857142857142857
768,13f54aa2_20251204_125847,B,C,False,3,15,0.4666666666666667,0.2857142857142857
768,218b2db5_20251126_084136,A,C,False,4,15,0.4666666666666667,0.2857142857142857
768,29127478_20251202_100107,A,C,False,4,15,0.4666666666666667,0.2857142857142857
768,2e184452_20251205_141511,D,C,False,1,15,0.4666666666666667,0.2857142857142857
768,3238ebaf_20251126_140604,C,C,True,7,15,0.4666666666666667,0.2857142857142857
768,3a36e078_20251205_225238,C,C,True,7,15,0.4666666666666667,0.2857142857142857
768,5d843d39_20251127_141921,C,C,True,7,15,0.4666666666666667,0.2857142857142857
768,6b3a1a8d_20251125_135446,A,C,False,4,15,0.4666666666666667,0.2857142857142857
768,73df43f3_20251204_210431,C,C,True,7,15,0.4666666666666667,0.2857142857142857
768,b9b2cb98_20251127_193952,B,C,False,3,15,0.4666666666666667,0.2857142857142857
768,d1548553_20251125_202324,B,C,False,3,15,0.4666666666666667,0.2857142857142857
768,dd0f9986_20251128_222537,C,C,True,7,15,0.4666666666666667,0.2857142857142857
768,f616d5c7_20251203_212223,A,C,False,4,15,0.4666666666666667,0.2857142857142857
768,14d2420f_20251208_150302,C,C,True,7,15,0.4666666666666667,0.2857142857142857
802,0756a860_20251124_133827,C,B,False,3,15,0.4666666666666667,0.2857142857142857
802,13f54aa2_20251204_125847,A,B,False,4,15,0.4666666666666667,0.2857142857142857
802,218b2db5_20251126_084136,B,B,True,7,15,0.4666666666666667,0.2857142857142857
802,29127478_20251202_100107,B,B,True,7,15,0.4666666666666667,0.2857142857142857
802,2e184452_20251205_141511,A,B,False,4,15,0.4666666666666667,0.2857142857142857
802,3238ebaf_20251126_140604,B,B,True,7,15,0.4666666666666667,0.2857142857142857
802,3a36e078_20251205_225238,C,B,False,3,15,0.4666666666666667,0.2857142857142857
802,5d843d39_20251127_141921,B,B,True,7,15,0.4666666666666667,0.2857142857142857
802,6b3a1a8d_20251125_135446,A,B,False,4,15,0.4666666666666667,0.2857142857142857
802,73df43f3_20251204_210431,B,B,True,7,15,0.4666666666666667,0.2857142857142857
802,b9b2cb98_20251127_193952,B,B,True,7,15,0.4666666666666667,0.2857142857142857
802,d1548553_20251125_202324,C,B,False,3,15,0.4666666666666667,0.2857142857142857
802,dd0f9986_20251128_222537,A,B,False,4,15,0.4666666666666667,0.2857142857142857
802,f616d5c7_20251203_212223,B,B,True,7,15,0.4666666666666667,0.2857142857142857
802,14d2420f_20251208_150302,D,B,False,1,15,0.4666666666666667,0.2857142857142857
598,0756a860_20251124_133827,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,13f54aa2_20251204_125847,C,D,False,2,15,0.6666666666666666,0.4666666666666667
598,218b2db5_20251126_084136,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,29127478_20251202_100107,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,2e184452_20251205_141511,C,D,False,2,15,0.6666666666666666,0.4666666666666667
598,3238ebaf_20251126_140604,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,3a36e078_20251205_225238,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,5d843d39_20251127_141921,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,6b3a1a8d_20251125_135446,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,73df43f3_20251204_210431,B,D,False,3,15,0.6666666666666666,0.4666666666666667
598,b9b2cb98_20251127_193952,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,d1548553_20251125_202324,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,dd0f9986_20251128_222537,D,D,True,10,15,0.6666666666666666,0.4666666666666667
598,f616d5c7_20251203_212223,B,D,False,3,15,0.6666666666666666,0.4666666666666667
598,14d2420f_20251208_150302,B,D,False,3,15,0.6666666666666666,0.4666666666666667
70,0756a860_20251124_133827,B,B,True,8,15,0.5333333333333333,0.3333333333333333
70,13f54aa2_20251204_125847,D,B,False,2,15,0.5333333333333333,0.3333333333333333
70,218b2db5_20251126_084136,B,B,True,8,15,0.5333333333333333,0.3333333333333333
70,29127478_20251202_100107,D,B,False,2,15,0.5333333333333333,0.3333333333333333
70,2e184452_20251205_141511,C,B,False,4,15,0.5333333333333333,0.3333333333333333
70,3238ebaf_20251126_140604,B,B,True,8,15,0.5333333333333333,0.3333333333333333
70,3a36e078_20251205_225238,C,B,False,4,15,0.5333333333333333,0.3333333333333333
70,5d843d39_20251127_141921,B,B,True,8,15,0.5333333333333333,0.3333333333333333
70,6b3a1a8d_20251125_135446,B,B,True,8,15,0.5333333333333333,0.3333333333333333
70,73df43f3_20251204_210431,C,B,False,4,15,0.5333333333333333,0.3333333333333333
70,b9b2cb98_20251127_193952,B,B,True,8,15,0.5333333333333333,0.3333333333333333
70,d1548553_20251125_202324,B,B,True,8,15,0.5333333333333333,0.3333333333333333
70,dd0f9986_20251128_222537,C,B,False,4,15,0.5333333333333333,0.3333333333333333
70,f616d5c7_20251203_212223,A,B,False,1,15,0.5333333333333333,0.3333333333333333
70,14d2420f_20251208_150302,B,B,True,8,15,0.5333333333333333,0.3333333333333333
97,0756a860_20251124_133827,C,A,False,3,15,0.4,0.23809523809523808
97,13f54aa2_20251204_125847,D,A,False,4,15,0.4,0.23809523809523808
97,218b2db5_20251126_084136,C,A,False,3,15,0.4,0.23809523809523808
97,29127478_20251202_100107,A,A,True,6,15,0.4,0.23809523809523808
97,2e184452_20251205_141511,A,A,True,6,15,0.4,0.23809523809523808
97,3238ebaf_20251126_140604,B,A,False,2,15,0.4,0.23809523809523808
97,3a36e078_20251205_225238,A,A,True,6,15,0.4,0.23809523809523808
97,5d843d39_20251127_141921,B,A,False,2,15,0.4,0.23809523809523808
97,6b3a1a8d_20251125_135446,D,A,False,4,15,0.4,0.23809523809523808
97,73df43f3_20251204_210431,D,A,False,4,15,0.4,0.23809523809523808
97,b9b2cb98_20251127_193952,D,A,False,4,15,0.4,0.23809523809523808
97,d1548553_20251125_202324,C,A,False,3,15,0.4,0.23809523809523808
97,dd0f9986_20251128_222537,A,A,True,6,15,0.4,0.23809523809523808
97,f616d5c7_20251203_212223,A,A,True,6,15,0.4,0.23809523809523808
97,14d2420f_20251208_150302,A,A,True,6,15,0.4,0.23809523809523808
462,0756a860_20251124_133827,B,B,True,9,15,0.6,0.38095238095238093
462,13f54aa2_20251204_125847,B,B,True,9,15,0.6,0.38095238095238093
462,218b2db5_20251126_084136,C,B,False,3,15,0.6,0.38095238095238093
462,29127478_20251202_100107,D,B,False,1,15,0.6,0.38095238095238093
462,2e184452_20251205_141511,C,B,False,3,15,0.6,0.38095238095238093
462,3238ebaf_20251126_140604,A,B,False,2,15,0.6,0.38095238095238093
462,3a36e078_20251205_225238,B,B,True,9,15,0.6,0.38095238095238093
462,5d843d39_20251127_141921,B,B,True,9,15,0.6,0.38095238095238093
462,6b3a1a8d_20251125_135446,B,B,True,9,15,0.6,0.38095238095238093
462,73df43f3_20251204_210431,B,B,True,9,15,0.6,0.38095238095238093
462,b9b2cb98_20251127_193952,C,B,False,3,15,0.6,0.38095238095238093
462,d1548553_20251125_202324,B,B,True,9,15,0.6,0.38095238095238093
462,dd0f9986_20251128_222537,B,B,True,9,15,0.6,0.38095238095238093
462,f616d5c7_20251203_212223,B,B,True,9,15,0.6,0.38095238095238093
462,14d2420f_20251208_150302,A,B,False,2,15,0.6,0.38095238095238093
428,0756a860_20251124_133827,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,13f54aa2_20251204_125847,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,218b2db5_20251126_084136,A,C,False,3,15,0.7333333333333333,0.5523809523809524
428,29127478_20251202_100107,A,C,False,3,15,0.7333333333333333,0.5523809523809524
428,2e184452_20251205_141511,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,3238ebaf_20251126_140604,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,3a36e078_20251205_225238,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,5d843d39_20251127_141921,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,6b3a1a8d_20251125_135446,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,73df43f3_20251204_210431,A,C,False,3,15,0.7333333333333333,0.5523809523809524
428,b9b2cb98_20251127_193952,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,d1548553_20251125_202324,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,dd0f9986_20251128_222537,B,C,False,1,15,0.7333333333333333,0.5523809523809524
428,f616d5c7_20251203_212223,C,C,True,11,15,0.7333333333333333,0.5523809523809524
428,14d2420f_20251208_150302,C,C,True,11,15,0.7333333333333333,0.5523809523809524
13,0756a860_20251124_133827,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,13f54aa2_20251204_125847,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,218b2db5_20251126_084136,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,29127478_20251202_100107,D,A,False,2,15,0.7333333333333333,0.5428571428571428
13,2e184452_20251205_141511,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,3238ebaf_20251126_140604,B,A,False,2,15,0.7333333333333333,0.5428571428571428
13,3a36e078_20251205_225238,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,5d843d39_20251127_141921,D,A,False,2,15,0.7333333333333333,0.5428571428571428
13,6b3a1a8d_20251125_135446,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,73df43f3_20251204_210431,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,b9b2cb98_20251127_193952,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,d1548553_20251125_202324,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,dd0f9986_20251128_222537,B,A,False,2,15,0.7333333333333333,0.5428571428571428
13,f616d5c7_20251203_212223,A,A,True,11,15,0.7333333333333333,0.5428571428571428
13,14d2420f_20251208_150302,A,A,True,11,15,0.7333333333333333,0.5428571428571428
414,0756a860_20251124_133827,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,13f54aa2_20251204_125847,C,B,False,2,15,0.5333333333333333,0.3333333333333333
414,218b2db5_20251126_084136,A,B,False,4,15,0.5333333333333333,0.3333333333333333
414,29127478_20251202_100107,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,2e184452_20251205_141511,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,3238ebaf_20251126_140604,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,3a36e078_20251205_225238,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,5d843d39_20251127_141921,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,6b3a1a8d_20251125_135446,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,73df43f3_20251204_210431,A,B,False,4,15,0.5333333333333333,0.3333333333333333
414,b9b2cb98_20251127_193952,B,B,True,8,15,0.5333333333333333,0.3333333333333333
414,d1548553_20251125_202324,A,B,False,4,15,0.5333333333333333,0.3333333333333333
414,dd0f9986_20251128_222537,A,B,False,4,15,0.5333333333333333,0.3333333333333333
414,f616d5c7_20251203_212223,C,B,False,2,15,0.5333333333333333,0.3333333333333333
414,14d2420f_20251208_150302,D,B,False,1,15,0.5333333333333333,0.3333333333333333
550,0756a860_20251124_133827,A,B,False,4,15,0.4,0.23809523809523808
550,13f54aa2_20251204_125847,D,B,False,3,15,0.4,0.23809523809523808
550,218b2db5_20251126_084136,B,B,True,6,15,0.4,0.23809523809523808
550,29127478_20251202_100107,A,B,False,4,15,0.4,0.23809523809523808
550,2e184452_20251205_141511,D,B,False,3,15,0.4,0.23809523809523808
550,3238ebaf_20251126_140604,B,B,True,6,15,0.4,0.23809523809523808
550,3a36e078_20251205_225238,D,B,False,3,15,0.4,0.23809523809523808
550,5d843d39_20251127_141921,C,B,False,2,15,0.4,0.23809523809523808
550,6b3a1a8d_20251125_135446,B,B,True,6,15,0.4,0.23809523809523808
550,73df43f3_20251204_210431,A,B,False,4,15,0.4,0.23809523809523808
550,b9b2cb98_20251127_193952,B,B,True,6,15,0.4,0.23809523809523808
550,d1548553_20251125_202324,C,B,False,2,15,0.4,0.23809523809523808
550,dd0f9986_20251128_222537,B,B,True,6,15,0.4,0.23809523809523808
550,f616d5c7_20251203_212223,B,B,True,6,15,0.4,0.23809523809523808
550,14d2420f_20251208_150302,A,B,False,4,15,0.4,0.23809523809523808
816,0756a860_20251124_133827,A,C,False,4,15,0.4666666666666667,0.2857142857142857
816,13f54aa2_20251204_125847,C,C,True,7,15,0.4666666666666667,0.2857142857142857
816,218b2db5_20251126_084136,C,C,True,7,15,0.4666666666666667,0.2857142857142857
816,29127478_20251202_100107,C,C,True,7,15,0.4666666666666667,0.2857142857142857
816,2e184452_20251205_141511,C,C,True,7,15,0.4666666666666667,0.2857142857142857
816,3238ebaf_20251126_140604,B,C,False,3,15,0.4666666666666667,0.2857142857142857
816,3a36e078_20251205_225238,A,C,False,4,15,0.4666666666666667,0.2857142857142857
816,5d843d39_20251127_141921,B,C,False,3,15,0.4666666666666667,0.2857142857142857
816,6b3a1a8d_20251125_135446,C,C,True,7,15,0.4666666666666667,0.2857142857142857
816,73df43f3_20251204_210431,C,C,True,7,15,0.4666666666666667,0.2857142857142857
816,b9b2cb98_20251127_193952,C,C,True,7,15,0.4666666666666667,0.2857142857142857
816,d1548553_20251125_202324,B,C,False,3,15,0.4666666666666667,0.2857142857142857
816,dd0f9986_20251128_222537,A,C,False,4,15,0.4666666666666667,0.2857142857142857
816,f616d5c7_20251203_212223,A,C,False,4,15,0.4666666666666667,0.2857142857142857
816,14d2420f_20251208_150302,D,C,False,1,15,0.4666666666666667,0.2857142857142857
788,0756a860_20251124_133827,A,C,False,4,15,0.6,0.4095238095238095
788,13f54aa2_20251204_125847,C,C,True,9,15,0.6,0.4095238095238095
788,218b2db5_20251126_084136,C,C,True,9,15,0.6,0.4095238095238095
788,29127478_20251202_100107,C,C,True,9,15,0.6,0.4095238095238095
788,2e184452_20251205_141511,A,C,False,4,15,0.6,0.4095238095238095
788,3238ebaf_20251126_140604,C,C,True,9,15,0.6,0.4095238095238095
788,3a36e078_20251205_225238,C,C,True,9,15,0.6,0.4095238095238095
788,5d843d39_20251127_141921,B,C,False,2,15,0.6,0.4095238095238095
788,6b3a1a8d_20251125_135446,A,C,False,4,15,0.6,0.4095238095238095
788,73df43f3_20251204_210431,C,C,True,9,15,0.6,0.4095238095238095
788,b9b2cb98_20251127_193952,A,C,False,4,15,0.6,0.4095238095238095
788,d1548553_20251125_202324,B,C,False,2,15,0.6,0.4095238095238095
788,dd0f9986_20251128_222537,C,C,True,9,15,0.6,0.4095238095238095
788,f616d5c7_20251203_212223,C,C,True,9,15,0.6,0.4095238095238095
788,14d2420f_20251208_150302,C,C,True,9,15,0.6,0.4095238095238095
317,0756a860_20251124_133827,B,A,False,5,15,0.4666666666666667,0.3047619047619048
317,13f54aa2_20251204_125847,A,A,True,7,15,0.4666666666666667,0.3047619047619048
317,218b2db5_20251126_084136,C,A,False,2,15,0.4666666666666667,0.3047619047619048
317,29127478_20251202_100107,A,A,True,7,15,0.4666666666666667,0.3047619047619048
317,2e184452_20251205_141511,A,A,True,7,15,0.4666666666666667,0.3047619047619048
317,3238ebaf_20251126_140604,C,A,False,2,15,0.4666666666666667,0.3047619047619048
317,3a36e078_20251205_225238,D,A,False,1,15,0.4666666666666667,0.3047619047619048
317,5d843d39_20251127_141921,A,A,True,7,15,0.4666666666666667,0.3047619047619048
317,6b3a1a8d_20251125_135446,B,A,False,5,15,0.4666666666666667,0.3047619047619048
317,73df43f3_20251204_210431,A,A,True,7,15,0.4666666666666667,0.3047619047619048
317,b9b2cb98_20251127_193952,B,A,False,5,15,0.4666666666666667,0.3047619047619048
317,d1548553_20251125_202324,A,A,True,7,15,0.4666666666666667,0.3047619047619048
317,dd0f9986_20251128_222537,B,A,False,5,15,0.4666666666666667,0.3047619047619048
317,f616d5c7_20251203_212223,A,A,True,7,15,0.4666666666666667,0.3047619047619048
317,14d2420f_20251208_150302,B,A,False,5,15,0.4666666666666667,0.3047619047619048
160,0756a860_20251124_133827,B,A,False,4,15,0.7333333333333333,0.580952380952381
160,13f54aa2_20251204_125847,B,A,False,4,15,0.7333333333333333,0.580952380952381
160,218b2db5_20251126_084136,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,29127478_20251202_100107,B,A,False,4,15,0.7333333333333333,0.580952380952381
160,2e184452_20251205_141511,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,3238ebaf_20251126_140604,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,3a36e078_20251205_225238,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,5d843d39_20251127_141921,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,6b3a1a8d_20251125_135446,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,73df43f3_20251204_210431,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,b9b2cb98_20251127_193952,B,A,False,4,15,0.7333333333333333,0.580952380952381
160,d1548553_20251125_202324,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,dd0f9986_20251128_222537,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,f616d5c7_20251203_212223,A,A,True,11,15,0.7333333333333333,0.580952380952381
160,14d2420f_20251208_150302,A,A,True,11,15,0.7333333333333333,0.580952380952381
357,0756a860_20251124_133827,C,B,False,5,15,0.6666666666666666,0.5238095238095238
357,13f54aa2_20251204_125847,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,218b2db5_20251126_084136,C,B,False,5,15,0.6666666666666666,0.5238095238095238
357,29127478_20251202_100107,C,B,False,5,15,0.6666666666666666,0.5238095238095238
357,2e184452_20251205_141511,C,B,False,5,15,0.6666666666666666,0.5238095238095238
357,3238ebaf_20251126_140604,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,3a36e078_20251205_225238,C,B,False,5,15,0.6666666666666666,0.5238095238095238
357,5d843d39_20251127_141921,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,6b3a1a8d_20251125_135446,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,73df43f3_20251204_210431,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,b9b2cb98_20251127_193952,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,d1548553_20251125_202324,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,dd0f9986_20251128_222537,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,f616d5c7_20251203_212223,B,B,True,10,15,0.6666666666666666,0.5238095238095238
357,14d2420f_20251208_150302,B,B,True,10,15,0.6666666666666666,0.5238095238095238
423,0756a860_20251124_133827,A,D,False,5,15,0.4666666666666667,0.3238095238095238
423,13f54aa2_20251204_125847,A,D,False,5,15,0.4666666666666667,0.3238095238095238
423,218b2db5_20251126_084136,D,D,True,7,15,0.4666666666666667,0.3238095238095238
423,29127478_20251202_100107,C,D,False,3,15,0.4666666666666667,0.3238095238095238
423,2e184452_20251205_141511,A,D,False,5,15,0.4666666666666667,0.3238095238095238
423,3238ebaf_20251126_140604,C,D,False,3,15,0.4666666666666667,0.3238095238095238
423,3a36e078_20251205_225238,C,D,False,3,15,0.4666666666666667,0.3238095238095238
423,5d843d39_20251127_141921,D,D,True,7,15,0.4666666666666667,0.3238095238095238
423,6b3a1a8d_20251125_135446,A,D,False,5,15,0.4666666666666667,0.3238095238095238
423,73df43f3_20251204_210431,D,D,True,7,15,0.4666666666666667,0.3238095238095238
423,b9b2cb98_20251127_193952,D,D,True,7,15,0.4666666666666667,0.3238095238095238
423,d1548553_20251125_202324,D,D,True,7,15,0.4666666666666667,0.3238095238095238
423,dd0f9986_20251128_222537,A,D,False,5,15,0.4666666666666667,0.3238095238095238
423,f616d5c7_20251203_212223,D,D,True,7,15,0.4666666666666667,0.3238095238095238
423,14d2420f_20251208_150302,D,D,True,7,15,0.4666666666666667,0.3238095238095238
250,0756a860_20251124_133827,C,D,False,2,15,0.4,0.23809523809523808
250,13f54aa2_20251204_125847,D,D,True,6,15,0.4,0.23809523809523808
250,218b2db5_20251126_084136,D,D,True,6,15,0.4,0.23809523809523808
250,29127478_20251202_100107,A,D,False,4,15,0.4,0.23809523809523808
250,2e184452_20251205_141511,A,D,False,4,15,0.4,0.23809523809523808
250,3238ebaf_20251126_140604,D,D,True,6,15,0.4,0.23809523809523808
250,3a36e078_20251205_225238,C,D,False,2,15,0.4,0.23809523809523808
250,5d843d39_20251127_141921,B,D,False,3,15,0.4,0.23809523809523808
250,6b3a1a8d_20251125_135446,A,D,False,4,15,0.4,0.23809523809523808
250,73df43f3_20251204_210431,D,D,True,6,15,0.4,0.23809523809523808
250,b9b2cb98_20251127_193952,D,D,True,6,15,0.4,0.23809523809523808
250,d1548553_20251125_202324,B,D,False,3,15,0.4,0.23809523809523808
250,dd0f9986_20251128_222537,D,D,True,6,15,0.4,0.23809523809523808
250,f616d5c7_20251203_212223,A,D,False,4,15,0.4,0.23809523809523808
250,14d2420f_20251208_150302,B,D,False,3,15,0.4,0.23809523809523808
129,0756a860_20251124_133827,C,C,True,6,15,0.4,0.2571428571428571
129,13f54aa2_20251204_125847,D,C,False,5,15,0.4,0.2571428571428571
