question_num,qid,answer,confidence,time_spent_seconds,answer_timestamp
177,151,4,4,9.73,2025-12-11T00:26:01.579665
178,214,3,4,9.81,2025-12-11T00:26:11.605746
179,119,4,4,7.59,2025-12-11T00:26:19.420367
180,472,4,1,14.59,2025-12-11T00:26:34.268583
181,193,1,3,6.84,2025-12-11T00:26:41.484488
182,95,2,4,8.81,2025-12-11T00:26:50.522605
183,898,4,2,8.68,2025-12-11T00:26:59.408431
184,437,2,2,22.06,2025-12-11T00:27:21.699150
185,296,2,2,6.25,2025-12-11T00:27:28.159790
186,169,4,4,8.52,2025-12-11T00:27:36.887190
187,627,1,3,17.7,2025-12-11T00:27:54.812840
188,334,1,4,11.79,2025-12-11T00:28:06.872324
189,499,3,4,12.48,2025-12-11T00:28:19.640180
190,171,4,4,5.04,2025-12-11T00:28:24.919916
191,724,1,4,6.59,2025-12-11T00:28:31.723829
192,305,1,4,5.64,2025-12-11T00:28:37.628969
193,75,4,4,5.17,2025-12-11T00:28:43.007386
194,149,4,4,9.35,2025-12-11T00:28:52.588892
195,11,1,4,6.85,2025-12-11T00:28:59.689624
196,277,3,4,7.95,2025-12-11T00:29:08.032442
197,81,4,2,7.14,2025-12-11T00:29:15.410018
198,624,1,2,9.08,2025-12-11T00:29:24.735600
199,34,2,4,8.32,2025-12-11T00:29:33.297393
200,415,3,2,8.82,2025-12-11T00:29:42.350977
201,810,3,2,12.88,2025-12-11T00:29:55.445142
202,553,1,1,13.87,2025-12-11T00:30:09.590956
203,808,2,4,7.64,2025-12-11T00:30:17.471660
204,585,1,4,9.39,2025-12-11T00:30:27.083341
205,274,3,4,8.62,2025-12-11T00:30:35.971244
206,304,1,2,8.69,2025-12-11T00:30:44.941293
207,348,4,2,8.86,2025-12-11T00:30:54.043242
208,567,3,2,16.76,2025-12-11T00:31:11.015588
209,150,4,2,20.28,2025-12-11T00:31:31.519039
210,146,1,2,10.88,2025-12-11T00:31:42.661186
211,21,2,3,7.71,2025-12-11T00:31:50.591773
212,308,1,2,4.86,2025-12-11T00:31:55.667689
213,141,3,2,10.13,2025-12-11T00:32:06.030780
214,568,2,4,7.26,2025-12-11T00:32:13.509237
215,14,3,3,5.77,2025-12-11T00:32:19.497629
216,910,3,4,5.34,2025-12-11T00:32:25.111390
217,560,3,3,10.62,2025-12-11T00:32:35.984775
218,27,3,2,18.94,2025-12-11T00:32:55.178455
219,167,4,2,11.21,2025-12-11T00:33:06.634193
220,532,1,2,25.85,2025-12-11T00:33:32.722746
221,17,3,4,5.03,2025-12-11T00:33:38.000373
222,526,1,4,12.5,2025-12-11T00:33:50.741350
223,142,3,3,12.41,2025-12-11T00:34:03.400953
224,426,3,4,15.26,2025-12-11T00:35:08.853851
225,109,4,2,5.83,2025-12-11T00:35:14.967432
226,793,1,4,6.03,2025-12-11T00:35:21.226841
227,241,3,3,7.16,2025-12-11T00:35:28.642957
228,197,2,2,6.25,2025-12-11T00:35:35.106664
229,84,1,4,7.85,2025-12-11T00:35:43.184168
230,335,2,4,5.65,2025-12-11T00:35:49.243007
231,265,3,2,7.02,2025-12-11T00:35:56.474312
232,921,2,2,10.51,2025-12-11T00:36:07.240488
233,477,1,4,8.67,2025-12-11T00:36:16.151969
234,486,2,4,5.87,2025-12-11T00:36:22.239561
235,128,2,4,5.36,2025-12-11T00:36:27.821185
236,156,2,4,8.76,2025-12-11T00:36:36.796308
237,301,2,2,5.52,2025-12-11T00:36:42.538813
238,325,1,3,6.43,2025-12-11T00:36:49.197599
239,413,3,2,11.06,2025-12-11T00:37:00.637426
240,611,2,4,9.21,2025-12-11T00:37:10.123808
241,641,4,4,5.94,2025-12-11T00:37:16.299986
242,445,1,4,10.26,2025-12-11T00:37:26.794872
243,784,3,4,13.13,2025-12-11T00:37:40.140281
244,421,3,4,10.18,2025-12-11T00:37:50.560276
245,309,1,4,4.38,2025-12-11T00:37:55.220346
246,530,2,2,9.55,2025-12-11T00:38:05.012921
247,535,2,2,9.12,2025-12-11T00:38:14.350359
248,352,2,4,16.33,2025-12-11T00:38:30.895995
249,614,3,2,11.75,2025-12-11T00:38:42.919983
250,68,3,2,13.89,2025-12-11T00:38:57.048884
251,211,1,4,8.83,2025-12-11T00:39:06.096054
252,481,2,4,8.04,2025-12-11T00:39:14.356623
253,218,2,2,6.0,2025-12-11T00:39:20.639547
254,649,1,4,7.85,2025-12-11T00:39:28.779041
255,50,1,3,10.75,2025-12-11T00:39:39.760894
256,131,1,4,8.75,2025-12-11T00:39:48.740979
257,153,2,2,27.93,2025-12-11T00:40:16.933517
258,446,1,2,5.82,2025-12-11T00:40:23.011087
259,385,4,4,5.39,2025-12-11T00:40:28.634703
260,376,3,4,12.97,2025-12-11T00:40:42.061265
261,897,4,2,6.83,2025-12-11T00:40:49.102235
262,606,4,2,7.68,2025-12-11T00:40:57.040636
263,677,1,4,5.62,2025-12-11T00:41:02.870790
264,639,2,4,10.61,2025-12-11T00:41:13.753070
265,342,4,4,5.18,2025-12-11T00:41:19.159186
266,638,2,2,12.97,2025-12-11T00:41:32.351169
267,418297001,아니요,2,14.02,2025-12-11T00:41:46.879873
268,444302001,2,2,9.58,2025-12-11T00:41:56.800999
269,244019002,아니요,4,6.11,2025-12-11T00:42:03.152265
270,297269002,흰색,4,5.57,2025-12-11T00:42:08.981738
271,22656001,아니요,4,6.62,2025-12-11T00:42:15.881251
272,552849003,왼쪽 의자에,4,14.86,2025-12-11T00:42:31.021493
273,96762000,1,4,6.57,2025-12-11T00:42:37.830896
274,537701022,아니요,4,5.34,2025-12-11T00:42:43.575327
275,326814006,네,5,7.73,2025-12-11T00:42:51.530703
276,466838000,알 수 없음,4,12.98,2025-12-11T00:43:04.738900
277,399516001,아니요,2,4.94,2025-12-11T00:43:09.915624
278,280238001,아니요,4,4.15,2025-12-11T00:43:14.320331
279,563730000,은색,4,5.7,2025-12-11T00:43:20.256002
280,153782000,아니요,4,4.33,2025-12-11T00:43:24.799088
281,79930001,1,4,4.89,2025-12-11T00:43:30.003921
282,4495000,러그,4,11.47,2025-12-11T00:43:41.688306
283,301305003,네,4,3.99,2025-12-11T00:43:45.980274
284,241209002,갈색,4,6.98,2025-12-11T00:43:53.400789
285,208566001,0,5,4.67,2025-12-11T00:43:58.300647
286,480416017,아니요,4,8.27,2025-12-11T00:44:06.831405
287,360698008,네,4,4.98,2025-12-11T00:44:12.020806
288,527038002,네이버,4,5.12,2025-12-11T00:44:17.396570
289,562347009,핸드폰,2,7.83,2025-12-11T00:44:25.460898
290,357532001,아니요,5,8.43,2025-12-11T00:44:34.142882
291,35105002,매우 많아 셀 수 없음,4,10.01,2025-12-11T00:44:44.405673
292,316596001,투명하고 동그란 접시 위,4,14.7,2025-12-11T00:44:59.352441
293,578093003,아니요,2,3.44,2025-12-11T00:45:03.029676
294,163280011,알 수 없음 (생명과학 예상),2,22.42,2025-12-11T00:45:25.661561
295,280242009,부끄러워할줄아는것,2,11.98,2025-12-11T00:45:37.904759
296,98658002,아니요,2,3.98,2025-12-11T00:45:42.149187
297,343481000,아니요,4,6.51,2025-12-11T00:45:48.925463
298,66543002,네,4,3.45,2025-12-11T00:45:52.611049
299,94663002,네,4,3.58,2025-12-11T00:45:56.468617
300,491242000,검정양복,4,5.27,2025-12-11T00:46:01.989205
301,55772003,케이크,4,3.92,2025-12-11T00:46:06.138036
302,364725009,네,5,5.19,2025-12-11T00:46:11.581652
303,521669001,핸드폰,4,5.66,2025-12-11T00:46:17.500409
304,224595001,네,4,3.91,2025-12-11T00:46:21.821976
305,19109001,아니요,2,3.96,2025-12-11T00:46:26.021242
306,522232002,아니요,4,3.6,2025-12-11T00:46:29.878517
307,235597003,흰색과 회색이 섞여있음,2,8.06,2025-12-11T00:46:38.301023
308,504827000,분홍색,2,10.95,2025-12-11T00:46:49.485302
309,523871003,네,4,6.61,2025-12-11T00:46:56.326619
310,239992006,아시아나항공,1,10.6,2025-12-11T00:47:07.179917
311,503210000,고양이 그림,2,11.25,2025-12-11T00:47:18.629801
312,122981001,네,4,3.35,2025-12-11T00:47:22.183117
313,273420002,여자친구,4,10.23,2025-12-11T00:47:32.615715
314,205594005,축구,4,3.74,2025-12-11T00:47:36.580688
315,176149002,과속제한 60,2,16.69,2025-12-11T00:47:53.501124
316,11241003,아니요,2,5.71,2025-12-11T00:47:59.463988
317,47837003,1,2,4.06,2025-12-11T00:48:03.780291
318,525021007,아니요,4,3.56,2025-12-11T00:48:07.544938
319,346577000,흰색,4,3.67,2025-12-11T00:48:11.423792
320,183715005,달달한 맛 (프로스팅이 무엇인가요?),4,27.04,2025-12-11T00:48:38.725147
321,512760019,회색,4,3.85,2025-12-11T00:48:42.811364
322,570528001,네,5,3.4,2025-12-11T00:48:46.442703
323,459301002,흙,4,6.13,2025-12-11T00:48:52.804739
324,492271002,로즈마리,4,7.36,2025-12-11T00:49:00.379305
325,572178006,네,4,4.61,2025-12-11T00:49:05.199279
326,28682012,아니요,2,4.82,2025-12-11T00:49:10.259985
327,131869001,축구,4,3.39,2025-12-11T00:49:13.879129
328,532812006,축구,4,6.23,2025-12-11T00:49:20.325890
329,119802000,네,2,10.38,2025-12-11T00:49:30.966277
330,524282006,네,4,3.07,2025-12-11T00:49:34.283752
331,563295006,네,4,2.74,2025-12-11T00:49:37.225165
332,126592007,고속도로,2,4.47,2025-12-11T00:49:41.948963
333,114941009,빨간색과 회색,4,8.89,2025-12-11T00:49:51.102037
334,455219002,2,2,7.67,2025-12-11T00:49:59.012969
335,127660002,아니요,3,5.34,2025-12-11T00:50:04.590520
336,330955003,모자,2,5.76,2025-12-11T00:50:10.617850
337,437947001,주방 가운데,2,9.01,2025-12-11T00:50:19.866687
338,450709003,안경,2,15.3,2025-12-11T00:50:35.459796
339,554459002,할머니,4,5.04,2025-12-11T00:50:40.747773
340,60347004,아니요,4,4.64,2025-12-11T00:50:45.612476
341,345154001,스키 (질문을 제대로 이해하지 못함),1,53.81,2025-12-11T00:51:39.632204
342,193743000,왼발,2,4.9,2025-12-11T00:51:44.793221
343,201426002,1,4,11.34,2025-12-11T00:51:56.359417
344,135666002,네,4,3.87,2025-12-11T00:52:00.441368
345,133933006,나의 집,4,5.06,2025-12-11T00:52:05.762962
346,531000002,2,4,3.97,2025-12-11T00:52:09.953554
347,143560011,아니요,4,5.28,2025-12-11T00:52:15.446252
348,493206001,당근,4,5.16,2025-12-11T00:52:20.892323
349,480379002,네,2,6.81,2025-12-11T00:52:27.919605
350,522446001,3,2,5.65,2025-12-11T00:52:33.798653
351,388974004,이유식,4,3.71,2025-12-11T00:52:37.753370
352,8351002,아니요,4,3.24,2025-12-11T00:52:41.330359
353,531086004,네,4,4.34,2025-12-11T00:52:45.885467
354,315621001,네,4,5.49,2025-12-11T00:52:51.594549
355,53838004,사람,4,6.78,2025-12-11T00:52:58.589067
356,232684002,목도리,4,4.38,2025-12-11T00:53:03.338416
357,358268007,고스톱,2,9.63,2025-12-11T00:53:13.173487
358,566026000,12시53분,5,8.57,2025-12-11T00:53:21.960727
359,283217022,책,4,4.18,2025-12-11T00:53:26.419930
360,388601002,침낭은 먹을 수 없습니다.,5,8.88,2025-12-11T00:53:35.620673
361,504561001,2,2,4.09,2025-12-11T00:53:39.983264
362,420230006,아니요,2,5.85,2025-12-11T00:53:46.060274
363,358090001,검정색,4,11.42,2025-12-11T00:53:57.713708
364,322482003,밤이기때문,4,8.43,2025-12-11T00:54:06.380734
365,214471008,포장 종이,2,13.97,2025-12-11T00:54:20.644043
366,345361001,아니요,5,6.06,2025-12-11T00:54:26.930040
367,88120004,아니요,4,4.8,2025-12-11T00:54:32.000277
368,244750002,아니요,4,4.38,2025-12-11T00:54:36.651225
369,390760002,아니요,2,6.38,2025-12-11T00:54:43.260892
370,447549001,아니요,5,4.42,2025-12-11T00:54:47.901460
371,381246001,아니요,5,3.85,2025-12-11T00:54:51.979312
372,232790002,아니요,4,5.47,2025-12-11T00:54:57.670812
373,331475002,아니요,2,4.99,2025-12-11T00:55:03.047674
374,196681009,네,4,5.44,2025-12-11T00:55:08.750975
375,102411000,네,4,3.72,2025-12-11T00:55:12.764295
376,343496001,네,5,3.63,2025-12-11T00:55:16.616842
377,161231011,아니요,4,4.28,2025-12-11T00:55:21.104483
378,297819007,네,4,5.56,2025-12-11T00:55:26.877835
379,76384019,아니요,4,3.62,2025-12-11T00:55:30.727076
380,200939002,알 수 없음,2,5.51,2025-12-11T00:55:36.498324
381,204051000,아니요,4,3.65,2025-12-11T00:55:40.394187
382,107511001,아니요,4,3.61,2025-12-11T00:55:44.261578
383,528062000,아니요,5,4.35,2025-12-11T00:55:48.883542
384,380143002,네,2,3.7,2025-12-11T00:55:52.791342
385,550432000,네,4,6.84,2025-12-11T00:55:59.907595
386,404437001,아니요,2,6.07,2025-12-11T00:56:06.258881
387,460927006,네,4,4.79,2025-12-11T00:56:11.291005
388,458702007,아니요,3,3.54,2025-12-11T00:56:15.232070
389,51576002,아니요,4,3.8,2025-12-11T00:56:19.289360
390,117725018,아니요,2,3.88,2025-12-11T00:56:23.373657
391,212759008,아니요,4,3.66,2025-12-11T00:56:27.281103
392,321217002,네,3,6.83,2025-12-11T00:56:34.341849
393,355272014,아니요,4,3.55,2025-12-11T00:56:38.156522
394,318998002,아니요,4,3.43,2025-12-11T00:56:41.794918
395,336341002,아니요,3,4.33,2025-12-11T00:56:46.347779
396,486576004,여자,2,6.72,2025-12-11T00:56:53.321953
397,133515009,네,2,7.72,2025-12-11T00:57:01.406318
398,415880001,아니요,4,3.73,2025-12-11T00:57:05.378582
399,82259002,아니요,4,3.26,2025-12-11T00:57:08.877657
400,329711002,아니요,3,4.31,2025-12-11T00:57:13.439612
401,175535001,아니요,5,4.02,2025-12-11T00:57:17.706998
402,74711003,아니요,4,3.72,2025-12-11T00:57:21.652430
403,391837005,아니요,2,4.5,2025-12-11T00:57:26.421387
404,509826033,아니요,3,3.09,2025-12-11T00:57:29.758693
405,215652000,밤,2,3.97,2025-12-11T00:57:33.965878
406,135486006,가구,4,5.21,2025-12-11T00:57:39.547513
407,425933004,흰색 글씨로 안내하는 것.,2,20.76,2025-12-11T00:58:00.536610
408,408201006,핸드폰으로 SNS,4,12.15,2025-12-11T00:58:12.918518
409,574537003,신발,4,4.32,2025-12-11T00:58:17.476733
410,479075003,고양이와 강아지,4,5.77,2025-12-11T00:58:23.472588
411,487131002,파란색,4,6.33,2025-12-11T00:58:30.107349
412,487236000,초록색,4,5.0,2025-12-11T00:58:35.379091
413,58539001,갈색,4,3.58,2025-12-11T00:58:39.220505
414,499588001,빨간색,2,6.96,2025-12-11T00:58:46.396833
415,525162004,갈색,2,12.58,2025-12-11T00:58:59.398347
416,252625003,갈색,2,6.93,2025-12-11T00:59:06.556546
417,414711003,검정색,4,9.1,2025-12-11T00:59:15.913851
418,429754001,은색,4,3.71,2025-12-11T00:59:19.871956
419,364157004,회색,4,10.44,2025-12-11T00:59:30.542138
420,443453003,빨강,4,4.29,2025-12-11T00:59:35.051259
421,305329002,검정,4,6.15,2025-12-11T00:59:41.418945
422,159842001,검정,4,4.14,2025-12-11T00:59:45.801647
423,22341001,검정,4,4.0,2025-12-11T00:59:50.045491
424,40986004,꽃,4,3.55,2025-12-11T00:59:53.824358
425,254237002,장미 한송이,4,7.33,2025-12-11T01:00:01.369657
426,145318001,물,4,4.39,2025-12-11T01:00:06.001486
427,427135026,핸드폰,4,4.2,2025-12-11T01:00:10.466361
428,118507000,박스들,2,10.21,2025-12-11T01:00:20.893203
429,520012001,빵,4,3.89,2025-12-11T01:00:25.015572
430,434494018,모자,2,8.12,2025-12-11T01:00:33.452614
431,133515003,책과 빵,2,8.56,2025-12-11T01:00:42.261140
432,430774001,1시,2,5.54,2025-12-11T01:00:48.033330
433,367452003,오전 1시,5,5.51,2025-12-11T01:00:53.784650
434,580621000,의자 (어떤 종류의 시설이라는 것인지 이해하지 못함 예시가 필요해요),1,41.74,2025-12-11T01:01:35.759732
435,52161010,운동화,4,6.32,2025-12-11T01:01:42.312984
436,506943005,빌딩,4,6.9,2025-12-11T01:01:49.445284
437,48153002,슬랙스 면,2,12.62,2025-12-11T01:02:02.302778
438,290981008,고양이와 강아지,4,5.59,2025-12-11T01:02:08.159794
439,252986000,가운데 (공원),4,13.6,2025-12-11T01:02:22.149381
440,524577024,방 오른쪽 위 벽,2,10.51,2025-12-11T01:02:32.885021
441,304044004,학교로 (오른쪽),3,8.27,2025-12-11T01:02:41.378297
442,154202010,침대 위 (오른쪽 중앙),3,12.53,2025-12-11T01:02:54.118664
443,94823002,침대 아래쪽 (왼쪽 중앙),4,10.37,2025-12-11T01:03:04.738896
444,113588003,20대 여성,4,9.25,2025-12-11T01:03:14.215092
445,136140000,4학년 남자아이,4,8.01,2025-12-11T01:03:22.474601
446,88859004,야구선수 남자,4,6.0,2025-12-11T01:03:28.761401
447,490280012,피아니스트,4,6.12,2025-12-11T01:03:35.124694
448,241340000,음식을 뺏어 먹어서,4,7.63,2025-12-11T01:03:43.028792
449,57508001,몸에 묶으라고,2,18.22,2025-12-11T01:04:01.469421
450,80306002,자신을 사랑하기 때문에,4,7.09,2025-12-11T01:04:08.828889
451,151978002,어두워져서,4,5.36,2025-12-11T01:04:14.460467
452,561412009,아니요,4,4.09,2025-12-11T01:04:18.810883
453,96638000,네,4,5.41,2025-12-11T01:04:24.512787
454,88695011,네,2,3.42,2025-12-11T01:04:28.162891
455,576031002,네,4,4.2,2025-12-11T01:04:32.609378
456,444928001,아니요,2,3.83,2025-12-11T01:04:36.669262
457,503992002,네,4,3.31,2025-12-11T01:04:40.198745
458,488942005,네,2,4.32,2025-12-11T01:04:44.744677
459,536027000,네,4,2.97,2025-12-11T01:04:47.945062
460,536195002,풀,4,3.2,2025-12-11T01:04:51.364192
461,532693000,네,5,3.06,2025-12-11T01:04:54.646963
