qid,participant_id,answer,avg_similarity_to_others,min_similarity,max_similarity,question_mean_similarity,num_raters,accuracy
244019002,0756a860_20251124_133827,No,0.8484350129177696,0.7335874438285828,1.0,0.8122359125237717,20,0.0
244019002,825ff3e9_20251210_192335,no,0.8484350129177696,0.7335874438285828,1.0,0.8122359125237717,20,0.0
244019002,3238ebaf_20251126_140604,Yes,0.8046861698752955,0.6050844192504883,1.0,0.8122359125237717,20,1.0
244019002,29127478_20251202_100107,no,0.8484350129177696,0.7335874438285828,1.0,0.8122359125237717,20,0.0
244019002,a5909497_20251211_232822,no,0.8484350129177696,0.7335874438285828,1.0,0.8122359125237717,20,0.0
244019002,b9b2cb98_20251127_193952,No.,0.7549371970327277,0.6050844192504883,1.0,0.8122359125237717,20,0.0
244019002,d1548553_20251125_202324,No.,0.7549371970327277,0.6050844192504883,1.0,0.8122359125237717,20,0.0
244019002,dd0f9986_20251128_222537,yes,0.8046861698752955,0.6050844192504883,1.0,0.8122359125237717,20,1.0
244019002,f616d5c7_20251203_212223,yes,0.8046861698752955,0.6050844192504883,1.0,0.8122359125237717,20,1.0
244019002,2e184452_20251205_141511_cleaned,no,0.8484350129177696,0.7335874438285828,1.0,0.8122359125237717,20,0.0
297269002,02f952bb_20251210_230336,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,3a36e078_20251205_225238,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,5d843d39_20251127_141921,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,6b3a1a8d_20251125_135446,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,9c5d09f3_20251209_121033,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,13f54aa2_20251204_125847,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,14d2420f_20251208_150302,Black,0.7265717167603342,0.539356529712677,0.7586939334869385,0.8450093195626611,20,0.0
297269002,60de6bd6_20251210_170035,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,73df43f3_20251204_210431,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,218b2db5_20251126_084136,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,0756a860_20251124_133827,Pink,0.6384042940641704,0.4798581600189209,0.6792608499526978,0.8450093195626611,20,0.0
297269002,825ff3e9_20251210_192335,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,3238ebaf_20251126_140604,Red,0.6138854356188523,0.45107513666152954,0.6792608499526978,0.8450093195626611,20,0.0
297269002,29127478_20251202_100107,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,a5909497_20251211_232822,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,b9b2cb98_20251127_193952,white2,0.709591186360309,0.4530620872974396,0.7629362344741821,0.8450093195626611,20,0.0
297269002,d1548553_20251125_202324,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,dd0f9986_20251128_222537,Silver,0.5246066984377409,0.45107513666152954,0.539356529712677,0.8450093195626611,20,0.0
297269002,f616d5c7_20251203_212223,White,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
297269002,2e184452_20251205_141511_cleaned,white,0.9124751373341209,0.5341371297836304,1.0,0.8450093195626611,20,0.0
22656001,02f952bb_20251210_230336,no,0.8385871931126243,0.7335874438285828,1.0,0.8038709129157819,20,1.0
22656001,3a36e078_20251205_225238,no,0.8385871931126243,0.7335874438285828,1.0,0.8038709129157819,20,1.0
22656001,5d843d39_20251127_141921,no,0.8385871931126243,0.7335874438285828,1.0,0.8038709129157819,20,1.0
22656001,6b3a1a8d_20251125_135446,No.,0.7647850168378729,0.6050844192504883,1.0,0.8038709129157819,20,1.0
22656001,9c5d09f3_20251209_121033,No.,0.7647850168378729,0.6050844192504883,1.0,0.8038709129157819,20,1.0
22656001,13f54aa2_20251204_125847,yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
22656001,14d2420f_20251208_150302,yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
22656001,60de6bd6_20251210_170035,no,0.8385871931126243,0.7335874438285828,1.0,0.8038709129157819,20,1.0
22656001,73df43f3_20251204_210431,yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
22656001,218b2db5_20251126_084136,yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
22656001,0756a860_20251124_133827,No,0.8385871931126243,0.7335874438285828,1.0,0.8038709129157819,20,1.0
22656001,825ff3e9_20251210_192335,No.,0.7647850168378729,0.6050844192504883,1.0,0.8038709129157819,20,1.0
22656001,3238ebaf_20251126_140604,Yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
22656001,29127478_20251202_100107,yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
22656001,a5909497_20251211_232822,no,0.8385871931126243,0.7335874438285828,1.0,0.8038709129157819,20,1.0
22656001,b9b2cb98_20251127_193952,No.,0.7647850168378729,0.6050844192504883,1.0,0.8038709129157819,20,1.0
22656001,d1548553_20251125_202324,No.,0.7647850168378729,0.6050844192504883,1.0,0.8038709129157819,20,1.0
22656001,dd0f9986_20251128_222537,no,0.8385871931126243,0.7335874438285828,1.0,0.8038709129157819,20,1.0
22656001,f616d5c7_20251203_212223,yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
22656001,2e184452_20251205_141511_cleaned,yes,0.797922852792238,0.6050844192504883,1.0,0.8038709129157819,20,0.0
552849003,02f952bb_20251210_230336,Sitting at the table.,0.3349332997673436,0.18155083060264587,0.563980221748352,0.4417781251825785,20,0.0
552849003,3a36e078_20251205_225238,Center,0.35820767126585307,0.2470475137233734,0.7325484752655029,0.4417781251825785,20,0.0
552849003,5d843d39_20251127_141921,a hospital,0.5328226716894853,0.224199116230011,1.0,0.4417781251825785,20,0.0
552849003,6b3a1a8d_20251125_135446,a hospital,0.5328226716894853,0.224199116230011,1.0,0.4417781251825785,20,0.0
552849003,9c5d09f3_20251209_121033,a hospital,0.5328226716894853,0.224199116230011,1.0,0.4417781251825785,20,0.0
552849003,13f54aa2_20251204_125847,In the middle,0.45854326690498154,0.22592799365520477,1.0,0.4417781251825785,20,0.0
552849003,14d2420f_20251208_150302,In the middle,0.45854326690498154,0.22592799365520477,1.0,0.4417781251825785,20,0.0
552849003,60de6bd6_20251210_170035,on the left chair,0.3936781279350582,0.20345239341259003,0.5957108736038208,0.4417781251825785,20,0.0
552849003,73df43f3_20251204_210431,In the examination room.,0.3901176052658181,0.23295237123966217,0.5511429309844971,0.4417781251825785,20,0.0
552849003,218b2db5_20251126_084136,Hospital 5,0.4168548615355241,0.16076195240020752,0.7207696437835693,0.4417781251825785,20,0.0
552849003,0756a860_20251124_133827,In the car.,0.3762517289111489,0.16076195240020752,0.5832206010818481,0.4417781251825785,20,0.0
552849003,825ff3e9_20251210_192335,Outside the window,0.3472040185802861,0.19703269004821777,0.5612524747848511,0.4417781251825785,20,0.0
552849003,3238ebaf_20251126_140604,middle,0.364338376804402,0.224199116230011,0.7730198502540588,0.4417781251825785,20,0.0
552849003,29127478_20251202_100107,a hospital,0.5328226716894853,0.224199116230011,1.0,0.4417781251825785,20,0.0
552849003,a5909497_20251211_232822,a hospital,0.5328226716894853,0.224199116230011,1.0,0.4417781251825785,20,0.0
552849003,b9b2cb98_20251127_193952,a hospital,0.5328226716894853,0.224199116230011,1.0,0.4417781251825785,20,0.0
552849003,d1548553_20251125_202324,by the bed,0.360413007046047,0.22067701816558838,0.5500795245170593,0.4417781251825785,20,0.0
552849003,dd0f9986_20251128_222537,a hospital,0.5328226716894853,0.224199116230011,1.0,0.4417781251825785,20,0.0
552849003,f616d5c7_20251203_212223,In the middle,0.45854326690498154,0.22592799365520477,1.0,0.4417781251825785,20,0.0
552849003,2e184452_20251205_141511_cleaned,bathroom,0.3881753039987464,0.2941644787788391,0.45241060853004456,0.4417781251825785,20,0.0
96762000,02f952bb_20251210_230336,5,0.7308327163520613,0.4679583013057709,1.0,0.7827461376001961,20,0.0
96762000,3a36e078_20251205_225238,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,5d843d39_20251127_141921,2,0.7972071892336795,0.49222075939178467,1.0,0.7827461376001961,20,1.0
96762000,6b3a1a8d_20251125_135446,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,9c5d09f3_20251209_121033,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,13f54aa2_20251204_125847,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,14d2420f_20251208_150302,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,60de6bd6_20251210_170035,1,0.7312205245620326,0.48004984855651855,0.8055647611618042,0.7827461376001961,20,1.0
96762000,73df43f3_20251204_210431,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,218b2db5_20251126_084136,5,0.7308327163520613,0.4679583013057709,1.0,0.7827461376001961,20,0.0
96762000,0756a860_20251124_133827,10,0.6395435050914162,0.3928062915802002,0.738700270652771,0.7827461376001961,20,0.0
96762000,825ff3e9_20251210_192335,2,0.7972071892336795,0.49222075939178467,1.0,0.7827461376001961,20,1.0
96762000,3238ebaf_20251126_140604,7,0.707658943377043,0.46798890829086304,0.8014684915542603,0.7827461376001961,20,0.0
96762000,29127478_20251202_100107,Several,0.49042997705309016,0.3928062915802002,0.5079712867736816,0.7827461376001961,20,0.0
96762000,a5909497_20251211_232822,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,b9b2cb98_20251127_193952,Eight,0.6064334213733673,0.4850327670574188,0.7619152665138245,0.7827461376001961,20,0.0
96762000,d1548553_20251125_202324,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,dd0f9986_20251128_222537,2,0.7972071892336795,0.49222075939178467,1.0,0.7827461376001961,20,1.0
96762000,f616d5c7_20251203_212223,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
96762000,2e184452_20251205_141511_cleaned,3,0.862634938014181,0.5079712867736816,1.0,0.7827461376001961,20,0.0
537701022,02f952bb_20251210_230336,no,0.7234333353607278,0.19828493893146515,1.0,0.6430601358021562,20,1.0
537701022,3a36e078_20251205_225238,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,5d843d39_20251127_141921,yes,0.6748355415306593,0.18879728019237518,1.0,0.6430601358021562,20,0.3333333333333333
537701022,6b3a1a8d_20251125_135446,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,9c5d09f3_20251209_121033,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,13f54aa2_20251204_125847,yes,0.6748355415306593,0.18879728019237518,1.0,0.6430601358021562,20,0.3333333333333333
537701022,14d2420f_20251208_150302,2,0.32057468240198334,0.11213808506727219,0.4193057417869568,0.6430601358021562,20,0.0
537701022,60de6bd6_20251210_170035,no,0.7234333353607278,0.19828493893146515,1.0,0.6430601358021562,20,1.0
537701022,73df43f3_20251204_210431,no,0.7234333353607278,0.19828493893146515,1.0,0.6430601358021562,20,1.0
537701022,218b2db5_20251126_084136,yes,0.6748355415306593,0.18879728019237518,1.0,0.6430601358021562,20,0.3333333333333333
537701022,0756a860_20251124_133827,It matches.,0.2272027064310877,0.1697167307138443,0.24672183394432068,0.6430601358021562,20,0.0
537701022,825ff3e9_20251210_192335,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,3238ebaf_20251126_140604,Yes,0.6748355415306593,0.18879728019237518,1.0,0.6430601358021562,20,0.3333333333333333
537701022,29127478_20251202_100107,I don't know.,0.23795778069056964,0.11213808506727219,0.3072141706943512,0.6430601358021562,20,0.0
537701022,a5909497_20251211_232822,yes,0.6748355415306593,0.18879728019237518,1.0,0.6430601358021562,20,0.3333333333333333
537701022,b9b2cb98_20251127_193952,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,d1548553_20251125_202324,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,dd0f9986_20251128_222537,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,f616d5c7_20251203_212223,No.,0.7320192864066676,0.24672183394432068,1.0,0.6430601358021562,20,1.0
537701022,2e184452_20251205_141511_cleaned,yes,0.6748355415306593,0.18879728019237518,1.0,0.6430601358021562,20,0.3333333333333333
326814006,02f952bb_20251210_230336,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,3a36e078_20251205_225238,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,5d843d39_20251127_141921,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,6b3a1a8d_20251125_135446,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,9c5d09f3_20251209_121033,Yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,13f54aa2_20251204_125847,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,14d2420f_20251208_150302,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,60de6bd6_20251210_170035,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,73df43f3_20251204_210431,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,218b2db5_20251126_084136,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,0756a860_20251124_133827,Yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,825ff3e9_20251210_192335,No.,0.6160216300111068,0.6050844192504883,0.81289142370224,0.9363630787322395,20,1.0
326814006,3238ebaf_20251126_140604,Yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,29127478_20251202_100107,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,a5909497_20251211_232822,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,b9b2cb98_20251127_193952,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,d1548553_20251125_202324,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,dd0f9986_20251128_222537,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,f616d5c7_20251203_212223,yes,0.96519325595153,0.6050844192504883,1.0,0.9363630787322395,20,1.0
326814006,2e184452_20251205_141511_cleaned,no,0.7377613375061437,0.7335874438285828,0.81289142370224,0.9363630787322395,20,1.0
466838000,02f952bb_20251210_230336,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,3a36e078_20251205_225238,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,5d843d39_20251127_141921,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,6b3a1a8d_20251125_135446,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,9c5d09f3_20251209_121033,Yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,13f54aa2_20251204_125847,6,0.29382763763791636,0.12470301240682602,0.34284186363220215,0.7057460386698182,20,0.0
466838000,14d2420f_20251208_150302,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,60de6bd6_20251210_170035,Unknown,0.29111504162612717,0.15985794365406036,0.35474252700805664,0.7057460386698182,20,0.0
466838000,73df43f3_20251204_210431,no,0.6452133051658931,0.10945694148540497,0.7335874438285828,0.7057460386698182,20,0.6666666666666666
466838000,218b2db5_20251126_084136,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,0756a860_20251124_133827,It's big.,0.05975949862285664,0.03927943482995033,0.15985794365406036,0.7057460386698182,20,0.0
466838000,825ff3e9_20251210_192335,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,3238ebaf_20251126_140604,Yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,29127478_20251202_100107,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,a5909497_20251211_232822,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,b9b2cb98_20251127_193952,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,d1548553_20251125_202324,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,dd0f9986_20251128_222537,Maybe,0.37256973903430135,0.15222105383872986,0.4481998085975647,0.7057460386698182,20,0.0
466838000,f616d5c7_20251203_212223,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
466838000,2e184452_20251205_141511_cleaned,yes,0.8301623700872848,0.03927943482995033,1.0,0.7057460386698182,20,1.0
399516001,02f952bb_20251210_230336,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,3a36e078_20251205_225238,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,5d843d39_20251127_141921,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,6b3a1a8d_20251125_135446,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,9c5d09f3_20251209_121033,No.,0.6720876936849794,0.10905395448207855,1.0,0.6810165933480388,20,1.0
399516001,13f54aa2_20251204_125847,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,14d2420f_20251208_150302,What is it?,0.12801714515999743,0.10905395448207855,0.27257654070854187,0.6810165933480388,20,0.0
399516001,60de6bd6_20251210_170035,no,0.6964026485618792,0.13735006749629974,0.81289142370224,0.6810165933480388,20,1.0
399516001,73df43f3_20251204_210431,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,218b2db5_20251126_084136,No.,0.6720876936849794,0.10905395448207855,1.0,0.6810165933480388,20,1.0
399516001,0756a860_20251124_133827,No.,0.6720876936849794,0.10905395448207855,1.0,0.6810165933480388,20,1.0
399516001,825ff3e9_20251210_192335,What are you referring to?,0.22900112757557317,0.14748983085155487,0.27257654070854187,0.6810165933480388,20,0.0
399516001,3238ebaf_20251126_140604,Yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,29127478_20251202_100107,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,a5909497_20251211_232822,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,b9b2cb98_20251127_193952,No.,0.6720876936849794,0.10905395448207855,1.0,0.6810165933480388,20,1.0
399516001,d1548553_20251125_202324,No.,0.6720876936849794,0.10905395448207855,1.0,0.6810165933480388,20,1.0
399516001,dd0f9986_20251128_222537,No.,0.6720876936849794,0.10905395448207855,1.0,0.6810165933480388,20,1.0
399516001,f616d5c7_20251203_212223,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
399516001,2e184452_20251205_141511_cleaned,yes,0.7758531621412227,0.12437049299478531,1.0,0.6810165933480388,20,0.3333333333333333
280238001,02f952bb_20251210_230336,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,3a36e078_20251205_225238,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,5d843d39_20251127_141921,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,6b3a1a8d_20251125_135446,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,9c5d09f3_20251209_121033,Yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,13f54aa2_20251204_125847,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,14d2420f_20251208_150302,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,60de6bd6_20251210_170035,no,0.7281014338919991,0.20433273911476135,1.0,0.8158049567749626,20,0.0
280238001,73df43f3_20251204_210431,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,218b2db5_20251126_084136,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,0756a860_20251124_133827,Visible,0.24164316842430517,0.1681951880455017,0.25641095638275146,0.8158049567749626,20,0.0
280238001,825ff3e9_20251210_192335,No.,0.6247497012740687,0.1681951880455017,1.0,0.8158049567749626,20,0.0
280238001,3238ebaf_20251126_140604,Yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,29127478_20251202_100107,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,a5909497_20251211_232822,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
280238001,b9b2cb98_20251127_193952,No.,0.6247497012740687,0.1681951880455017,1.0,0.8158049567749626,20,0.0
280238001,d1548553_20251125_202324,yes,0.8912502464495207,0.25641095638275146,1.0,0.8158049567749626,20,1.0
