question_num,qid,answer,confidence,time_spent_seconds,answer_timestamp
92,442,1,2,7.83,2025-12-10T23:50:29.124487
93,383,4,4,3.78,2025-12-10T23:50:33.201716
94,375,4,4,5.83,2025-12-10T23:50:39.231641
95,292,2,2,4.92,2025-12-10T23:50:44.487202
96,401,2,4,4.77,2025-12-10T23:50:49.472107
97,295,2,3,5.4,2025-12-10T23:50:55.163837
98,493,2,4,6.2,2025-12-10T23:51:01.719321
99,919,4,2,10.66,2025-12-10T23:51:12.704955
100,609,1,4,8.13,2025-12-10T23:51:21.065149
101,569,2,2,14.83,2025-12-10T23:51:36.206838
102,168,4,2,7.79,2025-12-10T23:51:44.285320
103,669,4,4,7.35,2025-12-10T23:51:51.848000
104,395,3,4,6.69,2025-12-10T23:51:58.850594
105,882,2,5,9.82,2025-12-10T23:52:08.963151
106,221,1,4,3.0,2025-12-10T23:52:12.167485
107,54,4,3,5.57,2025-12-10T23:52:18.017190
108,551,1,3,9.9,2025-12-10T23:52:28.205270
109,504,1,3,15.69,2025-12-10T23:52:44.195706
110,913,2,1,9.67,2025-12-10T23:52:54.161967
111,651,4,2,4.76,2025-12-10T23:52:59.119904
112,801,3,3,7.55,2025-12-10T23:53:06.964992
113,626,1,2,4.72,2025-12-10T23:53:11.892270
114,370,1,3,4.84,2025-12-10T23:53:17.046517
115,425,2,4,4.21,2025-12-10T23:53:21.461613
116,543,4,2,8.27,2025-12-10T23:53:30.035824
117,663,1,3,6.67,2025-12-10T23:53:36.992795
118,181,2,1,10.05,2025-12-10T23:53:47.335579
119,510,1,1,6.18,2025-12-10T23:53:53.807161
120,511,1,1,4.98,2025-12-10T23:53:58.984952
121,278,2,3,7.28,2025-12-10T23:54:06.571104
122,24,1,2,12.51,2025-12-10T23:54:19.374044
123,245,2,4,9.5,2025-12-10T23:54:29.175098
124,655,2,2,8.46,2025-12-10T23:54:37.841946
125,231,3,2,12.03,2025-12-10T23:54:50.085010
126,629,4,3,10.16,2025-12-10T23:55:00.558566
127,215,4,3,6.2,2025-12-10T23:55:07.096137
128,441,1,2,6.55,2025-12-10T23:55:13.939429
129,494,2,3,21.77,2025-12-10T23:55:35.944945
130,46,2,3,3.58,2025-12-10T23:55:39.855067
131,287,1,3,5.22,2025-12-10T23:55:45.352362
132,239,1,3,3.75,2025-12-10T23:55:49.423053
133,3,2,2,4.72,2025-12-10T23:55:54.353683
134,93,3,2,7.49,2025-12-10T23:56:02.158010
135,336,1,2,6.24,2025-12-10T23:56:08.765640
136,766,4,4,9.07,2025-12-10T23:56:18.133854
137,379,4,2,6.88,2025-12-10T23:56:25.224244
138,279,4,4,3.98,2025-12-10T23:56:29.556114
139,165,1,3,9.45,2025-12-10T23:56:39.322416
140,86,4,3,7.85,2025-12-10T23:56:47.373997
141,174,4,3,6.51,2025-12-10T23:56:54.193429
142,767,4,3,9.86,2025-12-10T23:57:04.373961
143,805,3,2,10.37,2025-12-10T23:57:15.053917
144,38,1,4,3.21,2025-12-10T23:57:18.561323
145,19,1,2,6.99,2025-12-10T23:57:25.764714
146,123,1,4,3.19,2025-12-10T23:57:29.251069
147,56,1,3,4.62,2025-12-10T23:57:34.069956
148,653,2,2,3.95,2025-12-10T23:57:38.319123
149,94,1,3,3.6,2025-12-10T23:57:42.120648
150,373,4,3,6.78,2025-12-10T23:57:49.103816
151,33,3,3,4.71,2025-12-10T23:57:54.103761
152,92,1,4,6.79,2025-12-10T23:58:01.104726
153,378,2,2,16.02,2025-12-10T23:58:17.438512
154,410,1,4,7.02,2025-12-10T23:58:24.747139
155,55,1,3,4.51,2025-12-10T23:58:29.553549
156,368,1,3,4.6,2025-12-10T23:58:34.363385
157,333,3,3,5.51,2025-12-10T23:58:40.169238
158,306,4,3,6.68,2025-12-10T23:58:47.051050
159,359,2,4,3.5,2025-12-10T23:58:50.853174
160,180,1,2,7.16,2025-12-10T23:58:58.292999
161,405,2,4,4.39,2025-12-10T23:59:02.882446
162,48,1,4,4.3,2025-12-10T23:59:07.384659
163,652,4,3,3.7,2025-12-10T23:59:11.383681
164,771,4,2,5.31,2025-12-10T23:59:16.921167
165,885,2,4,8.89,2025-12-10T23:59:26.123449
166,490,4,4,6.99,2025-12-10T23:59:33.425523
167,515,1,1,20.09,2025-12-10T23:59:53.817748
168,39,1,4,12.45,2025-12-11T00:00:06.497485
169,138,1,3,6.47,2025-12-11T00:00:13.262915
170,226,3,3,6.05,2025-12-11T00:00:19.625716
171,498,3,2,6.51,2025-12-11T00:00:26.334959
172,341,1,4,5.27,2025-12-11T00:00:31.895423
173,721,3,4,6.13,2025-12-11T00:00:38.236163
174,594,1,3,9.06,2025-12-11T00:00:47.608820
175,813,1,1,16.57,2025-12-11T00:01:04.391414
176,588,1,2,4.27,2025-12-11T00:01:08.912818
177,151,4,4,5.47,2025-12-11T00:01:14.613212
178,214,1,4,11.84,2025-12-11T00:01:26.698472
179,119,4,3,7.08,2025-12-11T00:01:34.052941
180,472,1,4,79.54,2025-12-11T00:02:53.802364
181,193,1,2,9.54,2025-12-11T00:03:03.560986
182,95,4,2,6.94,2025-12-11T00:03:10.741844
183,898,4,2,6.68,2025-12-11T00:03:17.659726
184,437,4,2,13.11,2025-12-11T00:03:31.010813
185,296,2,3,6.05,2025-12-11T00:03:37.275853
186,169,4,3,7.92,2025-12-11T00:03:45.463094
187,627,1,2,17.03,2025-12-11T00:04:02.784286
188,334,4,3,6.57,2025-12-11T00:04:09.594422
189,499,1,4,7.71,2025-12-11T00:04:17.507644
190,171,4,2,5.88,2025-12-11T00:04:23.638345
191,724,3,3,27.79,2025-12-11T00:04:51.641770
192,305,2,3,4.21,2025-12-11T00:04:56.045485
193,75,4,4,3.47,2025-12-11T00:04:59.718655
194,149,1,4,5.17,2025-12-11T00:05:05.093898
195,11,1,4,3.22,2025-12-11T00:05:08.558217
196,277,1,3,5.42,2025-12-11T00:05:14.351417
197,81,2,3,5.04,2025-12-11T00:05:19.740618
198,624,2,1,7.75,2025-12-11T00:05:27.778181
199,34,3,3,10.87,2025-12-11T00:05:38.893553
200,415,2,1,5.59,2025-12-11T00:05:44.719865
201,810,1,4,7.69,2025-12-11T00:05:52.628927
202,553,2,1,11.35,2025-12-11T00:06:04.280877
203,808,1,2,5.78,2025-12-11T00:06:10.329816
204,585,1,4,3.33,2025-12-11T00:06:13.911886
205,274,2,3,4.96,2025-12-11T00:06:19.121858
206,304,1,2,5.22,2025-12-11T00:06:24.558980
207,348,3,3,7.37,2025-12-11T00:06:32.201083
208,567,4,3,9.26,2025-12-11T00:06:41.744622
209,150,1,2,3.92,2025-12-11T00:06:46.047655
210,146,1,4,4.8,2025-12-11T00:06:51.077315
211,21,2,2,6.17,2025-12-11T00:06:57.459807
212,308,4,3,8.56,2025-12-11T00:07:06.244669
213,141,3,3,8.44,2025-12-11T00:07:14.894479
214,568,4,3,7.75,2025-12-11T00:07:22.868613
215,14,1,2,4.84,2025-12-11T00:07:27.944923
216,910,1,4,4.25,2025-12-11T00:07:32.404509
217,560,1,2,7.99,2025-12-11T00:07:40.587519
218,27,3,3,5.73,2025-12-11T00:07:46.521507
219,167,2,4,9.47,2025-12-11T00:07:56.230255
220,532,1,3,21.89,2025-12-11T00:08:18.342273
221,17,3,2,4.85,2025-12-11T00:08:23.453917
222,526,3,4,7.24,2025-12-11T00:08:30.920597
223,142,2,2,8.76,2025-12-11T00:08:39.911132
224,426,1,3,10.21,2025-12-11T00:08:50.347764
225,109,4,4,4.21,2025-12-11T00:08:54.822620
226,793,1,3,5.14,2025-12-11T00:09:00.189018
227,241,4,3,5.41,2025-12-11T00:09:05.802614
228,197,4,3,6.21,2025-12-11T00:09:12.277830
229,84,1,3,5.56,2025-12-11T00:09:18.150645
230,335,3,3,4.02,2025-12-11T00:09:22.421605
231,265,1,3,4.24,2025-12-11T00:09:26.910818
232,921,1,1,5.98,2025-12-11T00:09:33.109366
233,477,1,3,12.3,2025-12-11T00:09:45.629926
234,486,1,3,6.54,2025-12-11T00:09:52.395529
235,128,1,4,6.53,2025-12-11T00:09:59.203966
236,156,3,4,21.86,2025-12-11T00:10:21.299620
237,301,1,3,3.14,2025-12-11T00:10:24.676100
238,325,1,3,8.57,2025-12-11T00:10:33.459341
239,413,4,4,4.59,2025-12-11T00:10:38.267143
240,611,3,4,4.51,2025-12-11T00:10:43.010622
241,641,1,4,4.64,2025-12-11T00:10:47.888373
242,445,1,3,5.75,2025-12-11T00:10:53.880647
243,784,2,1,8.49,2025-12-11T00:11:02.606713
244,421,3,4,6.9,2025-12-11T00:11:09.727829
245,309,1,2,3.59,2025-12-11T00:11:13.515723
246,530,2,3,5.93,2025-12-11T00:11:19.657570
247,535,2,4,9.61,2025-12-11T00:11:29.529083
248,352,4,4,4.19,2025-12-11T00:11:33.962774
249,614,1,4,6.61,2025-12-11T00:11:40.771455
250,68,2,3,6.09,2025-12-11T00:11:47.155638
251,211,4,4,13.98,2025-12-11T00:12:01.353718
252,481,4,5,11.74,2025-12-11T00:12:13.315634
253,218,2,1,5.21,2025-12-11T00:12:18.760711
254,649,4,2,6.39,2025-12-11T00:12:25.370341
255,50,1,3,3.65,2025-12-11T00:12:29.272039
256,131,2,4,5.36,2025-12-11T00:12:34.836469
257,153,1,3,15.97,2025-12-11T00:12:51.017944
258,446,1,2,7.13,2025-12-11T00:12:58.361536
259,385,4,3,6.38,2025-12-11T00:13:04.970325
260,376,2,4,2.63,2025-12-11T00:13:07.820781
261,897,4,1,4.87,2025-12-11T00:13:12.924561
262,606,1,1,12.02,2025-12-11T00:13:25.166433
263,677,1,1,8.0,2025-12-11T00:13:33.403057
264,639,4,2,14.13,2025-12-11T00:13:47.757040
265,342,1,3,5.0,2025-12-11T00:13:53.008559
266,638,4,1,11.63,2025-12-11T00:14:04.862688
267,418297001,네,3,11.32,2025-12-11T00:14:16.410987
268,444302001,4,2,15.31,2025-12-11T00:14:31.929970
269,244019002,아니요,2,7.32,2025-12-11T00:14:39.470415
270,297269002,흰색,4,5.77,2025-12-11T00:14:45.472771
271,22656001,아니요,5,5.25,2025-12-11T00:14:50.996884
272,552849003,병원,5,5.43,2025-12-11T00:14:56.711659
273,96762000,1개,3,5.28,2025-12-11T00:15:02.262244
274,537701022,아니요,2,7.12,2025-12-11T00:15:09.629626
275,326814006,네,5,3.7,2025-12-11T00:15:13.566657
276,466838000,네,4,5.2,2025-12-11T00:15:19.042781
277,399516001,아마도...,2,13.33,2025-12-11T00:15:32.571955
278,280238001,네,4,4.29,2025-12-11T00:15:37.122204
279,563730000,은색,4,5.46,2025-12-11T00:15:42.830707
280,153782000,아니요,4,7.45,2025-12-11T00:15:50.483669
281,79930001,1명,4,5.06,2025-12-11T00:15:55.780421
282,4495000,없음,4,13.48,2025-12-11T00:16:09.527405
283,301305003,네,4,4.96,2025-12-11T00:16:14.730737
284,241209002,갈색,4,6.15,2025-12-11T00:16:21.126741
285,208566001,1개,3,5.28,2025-12-11T00:16:26.666131
286,480416017,아니요,5,5.0,2025-12-11T00:16:31.890245
287,360698008,네 날씨가 좋아요,5,10.17,2025-12-11T00:16:42.257577
288,527038002,네이버,1,8.27,2025-12-11T00:16:50.789403
289,562347009,양치질,3,8.02,2025-12-11T00:16:59.014485
290,357532001,아니요,2,7.22,2025-12-11T00:17:06.454077
291,35105002,5대,3,6.35,2025-12-11T00:17:13.124634
292,316596001,탁자,4,5.42,2025-12-11T00:17:18.750610
293,578093003,아니요,3,6.18,2025-12-11T00:17:25.148799
294,163280011,생물학,3,9.27,2025-12-11T00:17:34.626605
295,280242009,잘못했을 때 하는 행동,4,26.03,2025-12-11T00:18:00.927503
296,98658002,네,4,4.01,2025-12-11T00:18:05.242712
297,343481000,아니요 트럭 짐칸에 타고 있어요,4,15.11,2025-12-11T00:18:20.618079
298,66543002,아니요,5,13.84,2025-12-11T00:18:34.697499
299,94663002,네,5,4.06,2025-12-11T00:18:39.089050
300,491242000,양복,4,6.85,2025-12-11T00:18:46.189712
301,55772003,음식,4,4.41,2025-12-11T00:18:50.825354
302,364725009,네,4,7.62,2025-12-11T00:18:58.676698
303,521669001,서류가방,4,5.8,2025-12-11T00:19:04.674341
304,224595001,네,5,3.53,2025-12-11T00:19:08.418792
305,19109001,아니요,4,6.06,2025-12-11T00:19:14.721594
306,522232002,네,4,19.67,2025-12-11T00:19:34.604468
307,235597003,검은색,3,11.15,2025-12-11T00:19:45.982329
308,504827000,초록색,4,5.04,2025-12-11T00:19:51.272266
309,523871003,네,3,5.2,2025-12-11T00:19:56.709379
310,239992006,유럽가는 비행기,2,15.35,2025-12-11T00:20:12.289016
311,503210000,액자,4,5.87,2025-12-11T00:20:18.385705
312,122981001,네,4,3.9,2025-12-11T00:20:22.510320
313,273420002,여자친구,4,6.29,2025-12-11T00:20:29.023961
314,205594005,축구,4,4.31,2025-12-11T00:20:33.569546
315,176149002,어린이보호구역..,3,22.12,2025-12-11T00:20:55.913199
316,11241003,아니요,4,6.21,2025-12-11T00:21:02.346589
317,47837003,1명,4,8.29,2025-12-11T00:21:10.854554
318,525021007,아니요,4,4.27,2025-12-11T00:21:15.349906
319,346577000,흰색,4,3.74,2025-12-11T00:21:19.310038
320,183715005,바닐라,3,23.03,2025-12-11T00:21:42.680413
321,512760019,초록색,2,24.22,2025-12-11T00:22:07.265417
322,570528001,네,4,6.58,2025-12-11T00:22:14.190299
323,459301002,모래,3,6.32,2025-12-11T00:22:20.775572
324,492271002,모르겠음,3,9.07,2025-12-11T00:22:30.162223
325,572178006,흰색이네요,4,10.29,2025-12-11T00:22:40.831329
326,28682012,네,4,6.15,2025-12-11T00:22:47.430443
327,131869001,축구,4,4.38,2025-12-11T00:22:52.030333
328,532812006,축구,4,5.72,2025-12-11T00:22:58.044623
329,119802000,네,4,5.03,2025-12-11T00:23:04.369767
330,524282006,네,5,4.49,2025-12-11T00:23:09.079845
331,563295006,네,5,2.98,2025-12-11T00:23:12.272723
332,126592007,아스팔트,5,7.96,2025-12-11T00:23:20.649547
333,114941009,파란색과 흰색,4,9.68,2025-12-11T00:23:30.737892
334,455219002,2,4,3.97,2025-12-11T00:23:34.908871
335,127660002,아니요,2,45.69,2025-12-11T00:24:20.900273
336,330955003,아무것도 없음,3,9.53,2025-12-11T00:24:30.726949
337,437947001,주방에,4,4.82,2025-12-11T00:24:35.850417
338,450709003,아무것도 없음,4,6.93,2025-12-11T00:24:42.979876
339,554459002,남자,3,7.4,2025-12-11T00:24:50.683117
340,60347004,아니요,4,5.76,2025-12-11T00:24:56.767738
341,345154001,골프,2,76.88,2025-12-11T00:26:13.969183
342,193743000,앞에 있는 발 없음,3,10.37,2025-12-11T00:26:24.691429
343,201426002,4,3,3.53,2025-12-11T00:26:28.581326
344,135666002,아니요,4,5.46,2025-12-11T00:26:34.285318
345,133933006,할머니 혼자 사는 집,4,6.97,2025-12-11T00:26:41.570543
346,531000002,없음,5,7.42,2025-12-11T00:26:49.312522
347,143560011,네,5,3.45,2025-12-11T00:26:52.988363
348,493206001,브로콜리,4,6.75,2025-12-11T00:27:00.111371
349,480379002,물위에 있어요,4,7.82,2025-12-11T00:27:08.138514
350,522446001,3,3,7.29,2025-12-11T00:27:15.637699
351,388974004,이유식,4,5.2,2025-12-11T00:27:21.131944
352,8351002,네,4,5.73,2025-12-11T00:27:27.067163
353,531086004,네,4,4.02,2025-12-11T00:27:31.381732
354,315621001,한적해요,3,4.93,2025-12-11T00:27:36.521610
355,53838004,기내식,2,13.2,2025-12-11T00:27:50.023016
356,232684002,금색 목걸이,3,10.11,2025-12-11T00:28:00.422196
357,358268007,게임안하고 있어요,2,44.33,2025-12-11T00:28:45.065419
358,566026000,12시,4,5.47,2025-12-11T00:28:50.748264
359,283217022,휴대폰,4,7.05,2025-12-11T00:28:58.137522
360,388601002,침낭은 음식이 아닌데요...,5,30.56,2025-12-11T00:29:29.000916
361,504561001,1명,3,8.39,2025-12-11T00:29:37.687590
362,420230006,안아파요,4,11.19,2025-12-11T00:29:49.206841
363,358090001,갈색,4,4.25,2025-12-11T00:29:53.751610
364,322482003,사진찍으려고,3,10.96,2025-12-11T00:30:05.003802
365,214471008,위에는 아무 것도 없다,4,9.78,2025-12-11T00:30:15.090918
366,345361001,몇 명만 쓰고 있음,3,8.27,2025-12-11T00:30:23.651671
367,88120004,아니요,3,4.21,2025-12-11T00:30:28.091722
368,244750002,네,4,4.07,2025-12-11T00:30:32.361328
369,390760002,달라요,4,11.14,2025-12-11T00:30:43.812280
370,447549001,네,4,4.83,2025-12-11T00:30:48.855783
371,381246001,없어요,5,6.26,2025-12-11T00:30:55.422974
372,232790002,반반이에요,3,10.84,2025-12-11T00:31:06.600307
373,331475002,네,5,3.35,2025-12-11T00:31:10.179383
374,196681009,네,5,2.72,2025-12-11T00:31:13.098837
375,102411000,네,5,4.53,2025-12-11T00:31:17.924349
376,343496001,아니요,3,4.66,2025-12-11T00:31:22.801239
377,161231011,네,5,5.71,2025-12-11T00:31:28.808980
378,297819007,네,5,2.86,2025-12-11T00:31:31.882341
379,76384019,아니요,4,17.56,2025-12-11T00:31:49.745222
380,200939002,네,5,3.63,2025-12-11T00:31:53.664639
381,204051000,아니요,4,5.48,2025-12-11T00:31:59.361091
382,107511001,네,5,5.25,2025-12-11T00:32:04.953373
383,528062000,아니요,3,10.37,2025-12-11T00:32:15.613483
384,380143002,아니요,4,15.63,2025-12-11T00:32:31.536270
385,550432000,네,5,4.08,2025-12-11T00:32:35.959480
386,404437001,곰이 잡아먹을 것 같아요,3,15.13,2025-12-11T00:32:51.402293
387,460927006,네,5,7.29,2025-12-11T00:32:59.021341
388,458702007,네,5,4.06,2025-12-11T00:33:03.320246
389,51576002,네,5,7.65,2025-12-11T00:33:11.199196
390,117725018,네,5,4.1,2025-12-11T00:33:15.614778
391,212759008,네,5,3.06,2025-12-11T00:33:18.886937
392,321217002,네,5,3.44,2025-12-11T00:33:22.555732
393,355272014,다친지 한 달 정도 되어보이네요,2,21.55,2025-12-11T00:33:44.410946
394,318998002,아니요,3,7.34,2025-12-11T00:33:51.978635
395,336341002,아니요,4,4.32,2025-12-11T00:33:56.620384
396,486576004,남자,4,6.09,2025-12-11T00:34:02.924922
397,133515009,네,4,3.86,2025-12-11T00:34:07.141983
398,415880001,아니요,4,5.06,2025-12-11T00:34:12.461232
399,82259002,네,4,5.15,2025-12-11T00:34:18.012133
400,329711002,아니요,3,4.77,2025-12-11T00:34:23.015372
401,175535001,아니요,2,6.25,2025-12-11T00:34:29.592303
402,74711003,아니요,4,4.85,2025-12-11T00:34:34.750865
403,391837005,네,5,4.67,2025-12-11T00:34:39.668657
404,509826033,아니요,4,7.2,2025-12-11T00:34:47.166611
405,215652000,낮,4,7.02,2025-12-11T00:34:54.482557
406,135486006,이사짐,3,9.02,2025-12-11T00:35:03.831085
407,425933004,무단횡단?,2,43.46,2025-12-11T00:35:47.654741
408,408201006,모래놀이,4,8.31,2025-12-11T00:35:56.364859
409,574537003,샌들,4,4.81,2025-12-11T00:36:01.403848
410,479075003,여우,5,9.14,2025-12-11T00:36:10.839728
411,487131002,파란색,4,4.38,2025-12-11T00:36:15.526760
412,487236000,초록색,5,4.29,2025-12-11T00:36:20.077903
413,58539001,갈색,4,3.89,2025-12-11T00:36:24.349874
414,499588001,빨간색,4,5.21,2025-12-11T00:36:29.900532
415,525162004,흰색,5,3.93,2025-12-11T00:36:34.171144
416,252625003,갈색,4,5.86,2025-12-11T00:36:40.252481
417,414711003,검은색,4,4.36,2025-12-11T00:36:44.922843
418,429754001,빨간색,5,4.11,2025-12-11T00:36:49.247873
419,364157004,베이지색,4,4.22,2025-12-11T00:36:53.798951
420,443453003,흰색,5,3.35,2025-12-11T00:36:57.378558
421,305329002,빨간색과 흰색,4,7.52,2025-12-11T00:37:05.246088
422,159842001,빨간색,2,18.94,2025-12-11T00:37:24.542579
423,22341001,노란색,2,5.17,2025-12-11T00:37:29.955662
424,40986004,종이,4,12.28,2025-12-11T00:37:42.625359
425,254237002,꽃과 물,4,6.8,2025-12-11T00:37:49.760900
426,145318001,아무것도 없음,4,80.15,2025-12-11T00:39:10.244927
427,427135026,휴대폰,4,7.58,2025-12-11T00:39:18.034443
428,118507000,옷,1,8.85,2025-12-11T00:39:27.107014
429,520012001,김치,2,6.49,2025-12-11T00:39:33.802222
430,434494018,아무것도 없음,4,5.28,2025-12-11T00:39:39.312204
431,133515003,음식,4,3.75,2025-12-11T00:39:43.282220
432,430774001,12시,4,3.94,2025-12-11T00:39:47.430041
433,367452003,12시,4,3.63,2025-12-11T00:39:51.261195
434,580621000,깨끗한 곳,2,12.23,2025-12-11T00:40:03.704943
435,52161010,구두,4,7.61,2025-12-11T00:40:11.513313
436,506943005,고층건물,3,12.42,2025-12-11T00:40:24.137377
437,48153002,슬랙스,4,6.46,2025-12-11T00:40:30.811245
438,290981008,파충류,4,6.38,2025-12-11T00:40:37.413096
439,252986000,공원,4,4.21,2025-12-11T00:40:41.838899
440,524577024,방,4,4.65,2025-12-11T00:40:46.696402
441,304044004,학교,5,4.86,2025-12-11T00:40:51.788981
442,154202010,탁자 위에,4,6.35,2025-12-11T00:40:58.356210
443,94823002,러그에 엎드려 있음,4,12.39,2025-12-11T00:41:10.961807
444,113588003,여자,3,7.6,2025-12-11T00:41:18.779916
445,136140000,여자,3,6.27,2025-12-11T00:41:25.262057
446,88859004,남자,4,9.43,2025-12-11T00:41:34.899864
447,490280012,할아버지 할머니,3,13.12,2025-12-11T00:41:48.240535
448,241340000,입에 물고 싶어서,4,33.2,2025-12-11T00:42:21.751956
449,57508001,도난방지..?,2,12.34,2025-12-11T00:42:34.425847
450,80306002,예뻐서,5,7.24,2025-12-11T00:42:41.919827
451,151978002,방이 어두워서,5,5.44,2025-12-11T00:42:47.660723
452,561412009,아니요,3,3.91,2025-12-11T00:42:51.775560
453,96638000,아니요,2,4.4,2025-12-11T00:42:56.472238
454,88695011,네,3,5.17,2025-12-11T00:43:01.851787
455,576031002,아마도..,3,5.72,2025-12-11T00:43:07.872742
456,444928001,네,4,4.03,2025-12-11T00:43:12.119320
457,503992002,네,5,3.63,2025-12-11T00:43:16.073969
458,488942005,네,4,4.56,2025-12-11T00:43:20.845647
459,536027000,네,4,3.5,2025-12-11T00:43:24.689893
460,536195002,풀,5,3.5,2025-12-11T00:43:28.440842
461,532693000,네,5,3.24,2025-12-11T00:43:31.912393
462,442746004,네,4,6.04,2025-12-11T00:43:38.252874
463,453649001,풀,4,3.99,2025-12-11T00:43:42.508024
464,329717005,아니요,3,8.08,2025-12-11T00:43:50.895808
