question_num,qid,answer,confidence,time_spent_seconds,answer_timestamp
48,194,2,3,7.12,2025-12-10T23:10:24.603538
49,269,4,5,8.43,2025-12-10T23:10:33.216257
50,254,1,3,8.65,2025-12-10T23:10:42.030250
51,419,3,4,5.73,2025-12-10T23:10:47.949009
52,228,2,3,3.1,2025-12-10T23:10:51.263350
53,229,3,4,1.36,2025-12-10T23:10:52.786219
54,412,2,3,1.34,2025-12-10T23:10:54.314319
55,159,2,4,4.78,2025-12-10T23:10:59.270897
56,162,2,4,4.68,2025-12-10T23:11:04.136712
57,391,3,3,2.91,2025-12-10T23:11:07.243631
58,394,2,4,2.53,2025-12-10T23:11:09.978836
59,266,3,3,3.26,2025-12-10T23:11:13.409720
60,420,4,4,3.5,2025-12-10T23:11:17.100939
61,144,4,5,6.5,2025-12-10T23:11:23.786188
62,145,1,3,3.15,2025-12-10T23:11:27.112543
63,659,1,5,6.64,2025-12-10T23:11:33.951104
64,660,3,4,3.92,2025-12-10T23:11:38.050465
65,31,3,4,3.63,2025-12-10T23:11:41.884943
66,99,1,4,4.24,2025-12-10T23:11:46.316159
67,61,4,5,4.68,2025-12-10T23:11:51.169735
68,37,1,3,3.54,2025-12-10T23:11:54.873394
69,249,4,4,5.0,2025-12-10T23:12:00.060998
70,353,2,5,5.83,2025-12-10T23:12:06.059476
71,329,2,4,5.31,2025-12-10T23:12:11.542770
72,347,4,5,12.86,2025-12-10T23:12:24.590422
73,247,2,4,3.89,2025-12-10T23:12:28.690165
74,809,2,5,9.0,2025-12-10T23:12:37.864808
75,88,2,4,3.32,2025-12-10T23:12:41.373332
76,393,4,3,7.62,2025-12-10T23:12:49.167941
77,100,4,5,5.45,2025-12-10T23:12:54.788520
78,113,2,5,8.11,2025-12-10T23:13:03.100772
79,147,4,3,4.62,2025-12-10T23:13:07.899294
80,397,1,4,6.35,2025-12-10T23:13:14.441105
81,360,3,4,3.41,2025-12-10T23:13:18.023411
82,315,4,5,3.9,2025-12-10T23:13:22.096696
83,307,3,4,3.05,2025-12-10T23:13:25.325454
84,260,3,4,6.7,2025-12-10T23:13:32.201416
85,431,2,5,5.28,2025-12-10T23:13:37.659796
86,212,3,4,14.66,2025-12-10T23:13:52.511136
87,219,1,4,5.3,2025-12-10T23:13:58.001776
88,386,3,4,7.95,2025-12-10T23:14:06.132406
89,330,4,2,7.41,2025-12-10T23:14:13.722746
90,319,4,5,6.26,2025-12-10T23:14:20.149290
91,447,1,3,4.79,2025-12-10T23:14:25.119570
92,442,4,4,4.58,2025-12-10T23:14:29.883689
93,383,3,5,5.57,2025-12-10T23:14:35.645574
94,375,1,3,2.79,2025-12-10T23:14:38.618658
95,292,3,4,2.85,2025-12-10T23:14:41.641259
96,401,1,3,4.76,2025-12-10T23:14:46.584766
97,295,4,4,4.86,2025-12-10T23:14:51.633931
98,493,3,4,4.54,2025-12-10T23:14:56.360728
99,919,2,4,6.74,2025-12-10T23:15:03.338860
100,609,3,4,4.97,2025-12-10T23:15:08.721507
101,569,2,4,4.79,2025-12-10T23:15:13.711107
102,168,3,5,11.42,2025-12-10T23:15:25.327051
103,669,1,3,3.18,2025-12-10T23:15:28.681998
104,395,4,4,4.44,2025-12-10T23:15:33.323405
105,882,2,4,19.51,2025-12-10T23:15:53.030782
106,221,3,4,12.9,2025-12-10T23:16:06.128041
107,54,3,4,26.5,2025-12-10T23:16:32.801826
108,551,3,4,4.62,2025-12-10T23:16:37.607685
109,504,2,3,2.92,2025-12-10T23:16:40.699198
110,913,3,4,3.68,2025-12-10T23:16:44.562861
111,651,3,5,2.19,2025-12-10T23:16:46.931625
112,801,2,3,4.14,2025-12-10T23:16:51.244320
113,626,4,4,3.2,2025-12-10T23:16:54.627488
114,370,1,5,3.6,2025-12-10T23:16:58.426879
115,425,2,4,7.38,2025-12-10T23:17:06.000361
116,543,4,3,6.59,2025-12-10T23:17:12.775857
117,663,2,4,2.59,2025-12-10T23:17:15.552338
118,181,2,4,6.61,2025-12-10T23:17:22.341716
119,510,3,5,2.38,2025-12-10T23:17:24.907412
120,511,2,4,3.23,2025-12-10T23:17:28.316316
121,278,1,5,5.8,2025-12-10T23:17:34.291790
122,24,3,4,3.25,2025-12-10T23:17:37.721604
123,245,4,5,6.2,2025-12-10T23:17:44.108311
124,655,2,5,10.27,2025-12-10T23:17:54.570797
125,231,4,5,4.27,2025-12-10T23:17:59.049156
126,629,2,5,6.9,2025-12-10T23:18:06.131245
127,215,3,5,6.51,2025-12-10T23:18:12.841577
128,441,2,4,5.05,2025-12-10T23:18:18.060491
129,494,2,4,3.75,2025-12-10T23:18:22.004852
130,46,1,5,4.13,2025-12-10T23:18:26.329683
131,287,2,5,7.89,2025-12-10T23:18:34.407822
132,239,3,5,7.68,2025-12-10T23:18:42.349829
133,3,3,4,7.96,2025-12-10T23:18:50.630009
134,93,2,5,6.42,2025-12-10T23:18:57.244704
135,336,3,4,7.16,2025-12-10T23:19:04.611043
136,766,3,4,8.16,2025-12-10T23:19:12.943934
137,379,2,4,2.1,2025-12-10T23:19:15.225815
138,279,3,5,2.69,2025-12-10T23:19:18.097524
139,165,2,3,5.92,2025-12-10T23:19:24.194413
140,86,2,5,1.92,2025-12-10T23:19:26.305450
141,174,3,4,1.77,2025-12-10T23:19:28.271575
142,767,2,3,1.72,2025-12-10T23:19:30.172297
143,805,4,2,3.35,2025-12-10T23:19:33.707154
144,38,3,4,1.69,2025-12-10T23:19:35.587456
145,19,3,3,1.83,2025-12-10T23:19:37.601379
146,123,2,5,1.58,2025-12-10T23:19:39.382262
147,56,3,4,1.86,2025-12-10T23:19:41.421963
148,653,2,5,1.88,2025-12-10T23:19:43.493324
149,94,2,3,1.61,2025-12-10T23:19:45.283131
150,373,3,4,1.51,2025-12-10T23:19:46.991887
151,33,2,3,1.43,2025-12-10T23:19:48.621977
152,92,1,3,1.38,2025-12-10T23:19:50.184677
153,378,2,3,1.78,2025-12-10T23:19:52.138116
154,410,1,4,1.25,2025-12-10T23:19:53.574559
155,55,3,5,1.56,2025-12-10T23:19:55.319333
156,368,3,4,1.33,2025-12-10T23:19:56.827636
157,333,3,2,1.3,2025-12-10T23:19:58.314087
158,306,3,4,1.75,2025-12-10T23:20:00.241790
159,359,3,2,1.53,2025-12-10T23:20:01.958424
160,180,3,3,1.76,2025-12-10T23:20:03.900086
161,405,4,4,1.79,2025-12-10T23:20:05.875358
162,48,3,2,2.06,2025-12-10T23:20:08.124260
163,652,3,3,2.43,2025-12-10T23:20:10.786355
164,771,4,5,5.53,2025-12-10T23:20:16.521550
165,885,3,3,2.0,2025-12-10T23:20:18.699783
166,490,2,4,1.98,2025-12-10T23:20:20.852124
167,515,3,4,2.27,2025-12-10T23:20:23.298123
168,39,2,2,2.45,2025-12-10T23:20:25.939713
169,138,1,3,2.05,2025-12-10T23:20:28.177536
170,226,2,5,2.2,2025-12-10T23:20:30.549195
171,498,1,4,1.67,2025-12-10T23:20:32.399641
172,341,3,2,2.18,2025-12-10T23:20:34.752938
173,721,3,3,1.6,2025-12-10T23:20:36.572275
174,594,4,4,2.04,2025-12-10T23:20:38.797665
175,813,2,1,15.13,2025-12-10T23:20:54.129719
176,588,3,4,6.52,2025-12-10T23:21:00.830954
177,151,2,3,1.63,2025-12-10T23:21:02.645867
178,214,4,4,1.85,2025-12-10T23:21:04.675744
179,119,3,2,1.81,2025-12-10T23:21:06.675059
180,472,1,4,2.23,2025-12-10T23:21:09.092087
181,193,2,4,6.44,2025-12-10T23:21:15.716542
182,95,3,4,1.8,2025-12-10T23:21:17.702399
183,898,2,3,1.65,2025-12-10T23:21:19.542537
184,437,4,4,3.05,2025-12-10T23:21:22.773229
185,296,3,2,1.27,2025-12-10T23:21:24.252413
186,169,3,5,1.67,2025-12-10T23:21:26.119253
187,627,1,3,1.39,2025-12-10T23:21:27.678258
188,334,4,3,1.61,2025-12-10T23:21:29.475492
189,499,2,4,2.0,2025-12-10T23:21:31.692549
190,171,3,4,2.62,2025-12-10T23:21:34.494922
191,724,2,2,1.87,2025-12-10T23:21:36.563250
192,305,3,4,2.52,2025-12-10T23:21:39.265632
193,75,3,5,1.78,2025-12-10T23:21:41.223467
194,149,3,4,1.47,2025-12-10T23:21:42.872750
195,11,2,2,1.53,2025-12-10T23:21:44.593229
196,277,3,3,1.41,2025-12-10T23:21:46.186422
197,81,1,4,1.71,2025-12-10T23:21:48.072245
198,624,3,3,2.05,2025-12-10T23:21:50.304065
199,34,2,4,1.77,2025-12-10T23:21:52.263860
200,415,4,3,2.82,2025-12-10T23:21:55.285902
201,810,2,4,2.17,2025-12-10T23:21:57.642059
202,553,2,4,5.24,2025-12-10T23:22:03.057100
203,808,3,5,1.42,2025-12-10T23:22:04.657556
204,585,3,2,2.13,2025-12-10T23:22:06.968549
205,274,3,5,2.38,2025-12-10T23:22:09.533561
206,304,3,4,1.43,2025-12-10T23:22:11.136112
207,348,2,3,1.58,2025-12-10T23:22:12.909749
208,567,3,2,3.05,2025-12-10T23:22:16.144624
209,150,3,3,1.61,2025-12-10T23:22:17.958500
210,146,4,4,1.56,2025-12-10T23:22:19.709831
211,21,3,3,1.49,2025-12-10T23:22:21.374682
212,308,3,5,1.68,2025-12-10T23:22:23.223066
213,141,4,3,2.41,2025-12-10T23:22:25.815773
214,568,2,4,1.7,2025-12-10T23:22:27.700469
215,14,2,1,2.9,2025-12-10T23:22:30.794202
216,910,3,4,1.88,2025-12-10T23:22:32.852664
217,560,2,3,1.99,2025-12-10T23:22:35.023846
218,27,4,2,5.0,2025-12-10T23:22:40.212532
219,167,4,5,2.44,2025-12-10T23:22:42.883151
220,532,3,4,1.92,2025-12-10T23:22:44.991587
221,17,4,3,2.36,2025-12-10T23:22:47.631982
222,526,1,4,2.38,2025-12-10T23:22:50.303791
223,142,3,3,1.8,2025-12-10T23:22:52.307623
224,426,4,5,2.09,2025-12-10T23:22:54.577785
225,109,3,4,1.48,2025-12-10T23:22:56.253106
226,793,3,3,2.0,2025-12-10T23:22:58.443111
227,241,3,5,1.53,2025-12-10T23:23:00.159858
228,197,3,2,1.41,2025-12-10T23:23:01.763388
229,84,3,5,1.24,2025-12-10T23:23:03.201974
230,335,3,4,1.24,2025-12-10T23:23:04.633877
231,265,3,4,7.04,2025-12-10T23:23:11.855849
232,921,4,3,2.36,2025-12-10T23:23:14.404886
233,477,2,4,1.55,2025-12-10T23:23:16.141313
234,486,3,3,1.37,2025-12-10T23:23:17.682973
235,128,2,1,1.33,2025-12-10T23:23:19.199009
236,156,3,4,1.86,2025-12-10T23:23:21.258222
237,301,3,3,1.33,2025-12-10T23:23:22.770729
238,325,3,5,1.46,2025-12-10T23:23:24.414759
239,413,2,3,1.92,2025-12-10T23:23:26.533605
240,611,1,3,2.47,2025-12-10T23:23:29.196729
241,641,2,4,10.69,2025-12-10T23:23:40.064426
242,445,2,3,1.62,2025-12-10T23:23:41.868587
243,784,1,5,1.53,2025-12-10T23:23:43.573695
244,421,1,3,1.46,2025-12-10T23:23:45.230318
245,309,4,2,2.43,2025-12-10T23:23:47.852435
246,530,2,4,13.37,2025-12-10T23:24:01.404928
247,535,3,5,3.87,2025-12-10T23:24:05.483727
248,352,3,2,1.72,2025-12-10T23:24:07.382806
249,614,3,5,2.22,2025-12-10T23:24:09.778313
250,68,3,4,1.44,2025-12-10T23:24:11.422583
251,211,2,3,1.32,2025-12-10T23:24:12.940375
252,481,4,5,2.25,2025-12-10T23:24:15.365861
253,218,2,4,22.01,2025-12-10T23:24:37.563177
254,649,4,4,6.47,2025-12-10T23:24:44.212067
255,50,3,3,3.77,2025-12-10T23:24:48.190110
256,131,1,4,3.98,2025-12-10T23:24:52.353517
257,153,3,4,13.03,2025-12-10T23:25:05.705284
258,446,1,3,6.85,2025-12-10T23:25:12.733317
259,385,4,3,6.1,2025-12-10T23:25:19.033957
260,376,1,4,3.06,2025-12-10T23:25:22.273672
261,897,3,4,3.17,2025-12-10T23:25:25.643464
262,606,1,4,7.79,2025-12-10T23:25:33.627994
263,677,1,3,3.97,2025-12-10T23:25:37.799219
264,639,4,3,4.74,2025-12-10T23:25:42.738700
265,342,4,3,6.2,2025-12-10T23:25:49.131148
266,638,2,5,5.68,2025-12-10T23:25:54.988663
267,418297001,네,4,6.91,2025-12-10T23:26:02.092141
268,444302001,8,4,7.81,2025-12-10T23:26:10.090227
269,244019002,아니요,3,5.71,2025-12-10T23:26:15.969862
270,297269002,하얀색,4,5.96,2025-12-10T23:26:22.103840
271,22656001,아니요,4,4.52,2025-12-10T23:26:26.829238
272,552849003,테이블에 앉아잇음,4,7.56,2025-12-10T23:26:34.578482
273,96762000,5개,4,5.49,2025-12-10T23:26:40.259227
274,537701022,아니요,3,3.25,2025-12-10T23:26:43.684664
275,326814006,네,4,2.83,2025-12-10T23:26:46.705792
276,466838000,네,5,6.58,2025-12-10T23:26:53.483264
277,399516001,네,4,5.27,2025-12-10T23:26:58.928504
278,280238001,네,3,2.92,2025-12-10T23:27:02.043582
279,563730000,은색,4,4.51,2025-12-10T23:27:06.762375
280,153782000,아니요,4,5.67,2025-12-10T23:27:12.602018
281,79930001,2명,5,4.93,2025-12-10T23:27:17.703941
282,4495000,안보임,4,13.0,2025-12-10T23:27:30.882333
283,301305003,네,4,3.4,2025-12-10T23:27:34.502746
284,241209002,갈색,4,4.36,2025-12-10T23:27:39.051081
285,208566001,1개,4,4.08,2025-12-10T23:27:43.313512
286,480416017,아니요,3,3.36,2025-12-10T23:27:46.849440
287,360698008,네,4,3.75,2025-12-10T23:27:50.777060
288,527038002,네이버,4,5.34,2025-12-10T23:27:56.288506
289,562347009,밥 먹고있음,4,4.59,2025-12-10T23:28:01.050399
290,357532001,네,3,4.96,2025-12-10T23:28:06.187347
291,35105002,3,4,3.04,2025-12-10T23:28:09.418258
292,316596001,테이블,4,3.86,2025-12-10T23:28:13.464685
293,578093003,아니요,3,3.5,2025-12-10T23:28:17.201000
294,163280011,모르겡씀,3,4.62,2025-12-10T23:28:22.028314
295,280242009,잘못을 인정,5,6.72,2025-12-10T23:28:28.929340
296,98658002,아니요,3,4.06,2025-12-10T23:28:33.169189
297,343481000,아니요,5,4.63,2025-12-10T23:28:37.972185
298,66543002,네,4,3.28,2025-12-10T23:28:41.432429
299,94663002,네,4,3.7,2025-12-10T23:28:45.309369
300,491242000,정장,4,4.11,2025-12-10T23:28:49.602279
301,55772003,바나나,4,7.68,2025-12-10T23:28:57.474198
302,364725009,아니요,4,3.75,2025-12-10T23:29:01.420846
303,521669001,야구배트,3,8.12,2025-12-10T23:29:09.745887
304,224595001,네,5,3.75,2025-12-10T23:29:13.661977
305,19109001,네,5,3.27,2025-12-10T23:29:17.118516
306,522232002,네,4,3.89,2025-12-10T23:29:21.189993
307,235597003,하얀색,4,4.44,2025-12-10T23:29:25.843959
308,504827000,베이지,3,5.32,2025-12-10T23:29:31.346151
309,523871003,네,4,7.19,2025-12-10T23:29:38.709260
310,239992006,해외비행기,5,10.58,2025-12-10T23:29:49.462206
311,503210000,그림,3,7.81,2025-12-10T23:29:57.456879
312,122981001,아니요,4,4.55,2025-12-10T23:30:02.186680
313,273420002,모르겠음,5,3.95,2025-12-10T23:30:06.315366
314,205594005,족구,4,12.43,2025-12-10T23:30:18.919306
315,176149002,직진,2,7.1,2025-12-10T23:30:26.201979
316,11241003,네,5,4.03,2025-12-10T23:30:30.421725
317,47837003,2명,4,6.59,2025-12-10T23:30:37.185490
318,525021007,아니요,3,6.3,2025-12-10T23:30:43.661779
319,346577000,격자무늬,3,4.31,2025-12-10T23:30:48.155258
320,183715005,달다,5,6.63,2025-12-10T23:30:54.982499
321,512760019,회색,3,6.41,2025-12-10T23:31:01.590464
322,570528001,네,3,3.51,2025-12-10T23:31:05.311529
323,459301002,눈,3,9.05,2025-12-10T23:31:14.540839
324,492271002,애플민트,4,10.8,2025-12-10T23:31:25.531136
325,572178006,아니요,3,4.82,2025-12-10T23:31:30.525818
326,28682012,네,4,2.88,2025-12-10T23:31:33.598348
327,131869001,야구,4,4.31,2025-12-10T23:31:38.091054
328,532812006,축구,4,4.1,2025-12-10T23:31:42.368787
329,119802000,네,4,5.67,2025-12-10T23:31:48.218352
330,524282006,아니요,3,3.46,2025-12-10T23:31:51.852064
331,563295006,네,4,2.88,2025-12-10T23:31:54.930823
332,126592007,자갈길,4,5.75,2025-12-10T23:32:00.857381
333,114941009,빨가색,4,6.98,2025-12-10T23:32:08.021695
334,455219002,4마리,3,4.0,2025-12-10T23:32:12.192052
335,127660002,네?,4,5.42,2025-12-10T23:32:17.795221
336,330955003,없음,3,7.4,2025-12-10T23:32:25.372483
337,437947001,정면,4,4.33,2025-12-10T23:32:29.905255
338,450709003,네?,4,3.76,2025-12-10T23:32:33.835816
339,554459002,남자,5,3.9,2025-12-10T23:32:37.930195
340,60347004,아니요,4,5.52,2025-12-10T23:32:43.622126
341,345154001,네?,4,10.25,2025-12-10T23:32:54.059525
342,193743000,왼발이 오른발앞,4,9.75,2025-12-10T23:33:03.987665
343,201426002,3명,3,3.27,2025-12-10T23:33:07.433024
344,135666002,그런듯,4,4.82,2025-12-10T23:33:12.444023
345,133933006,네,4,4.33,2025-12-10T23:33:16.958681
346,531000002,4마리,3,5.78,2025-12-10T23:33:22.924263
347,143560011,네,5,4.45,2025-12-10T23:33:27.551917
348,493206001,당근,5,3.16,2025-12-10T23:33:31.124605
349,480379002,아니요,4,5.77,2025-12-10T23:33:37.078869
350,522446001,2명,3,5.34,2025-12-10T23:33:42.619948
351,388974004,이유식,5,3.42,2025-12-10T23:33:46.232454
352,8351002,아니요,3,4.58,2025-12-10T23:33:50.992836
353,531086004,네,4,2.69,2025-12-10T23:33:53.879315
354,315621001,네,3,4.38,2025-12-10T23:33:58.447072
355,53838004,승무원,5,4.32,2025-12-10T23:34:02.952285
356,232684002,목걸이,3,6.95,2025-12-10T23:34:10.084786
357,358268007,네?,4,8.68,2025-12-10T23:34:18.952494
358,566026000,11시,3,4.46,2025-12-10T23:34:23.599220
359,283217022,장난감,4,11.68,2025-12-10T23:34:35.484238
360,388601002,네?,4,6.02,2025-12-10T23:34:41.688651
361,504561001,2명,4,3.64,2025-12-10T23:34:45.521657
362,420230006,아프시지 않음,4,7.35,2025-12-10T23:34:53.082951
363,358090001,갈색,4,3.07,2025-12-10T23:34:56.351344
364,322482003,모르겠음,3,7.0,2025-12-10T23:35:03.559321
365,214471008,없음,4,10.06,2025-12-10T23:35:13.831615
366,345361001,네,4,3.66,2025-12-10T23:35:17.701825
367,88120004,네,4,4.48,2025-12-10T23:35:22.357704
368,244750002,아니요,4,4.15,2025-12-10T23:35:26.693334
369,390760002,모르겠음,4,4.94,2025-12-10T23:35:31.812576
370,447549001,아니요,4,6.72,2025-12-10T23:35:38.716581
371,381246001,네,3,2.96,2025-12-10T23:35:41.854933
372,232790002,아니요,4,4.34,2025-12-10T23:35:46.381729
373,331475002,네,5,2.73,2025-12-10T23:35:49.302482
374,196681009,네,4,3.11,2025-12-10T23:35:52.592738
375,102411000,네,5,3.18,2025-12-10T23:35:55.949715
376,343496001,네,5,3.42,2025-12-10T23:35:59.551751
377,161231011,네,5,3.51,2025-12-10T23:36:03.254126
378,297819007,네,5,3.38,2025-12-10T23:36:06.811782
379,76384019,네,3,6.22,2025-12-10T23:36:13.198585
380,200939002,네,4,3.05,2025-12-10T23:36:16.454563
381,204051000,네,5,4.59,2025-12-10T23:36:21.232462
382,107511001,네,4,3.12,2025-12-10T23:36:24.541039
383,528062000,아니요,4,8.06,2025-12-10T23:36:32.801894
384,380143002,네,4,2.55,2025-12-10T23:36:35.561086
385,550432000,아니요,4,7.46,2025-12-10T23:36:43.197348
386,404437001,누구를 길들일지 고민중인듯,4,10.95,2025-12-10T23:36:54.342066
387,460927006,아니요,4,9.96,2025-12-10T23:37:04.487878
388,458702007,네,5,2.83,2025-12-10T23:37:07.512633
389,51576002,비가오면 알듯,3,5.53,2025-12-10T23:37:13.221140
390,117725018,네,4,4.68,2025-12-10T23:37:18.082283
391,212759008,네,5,3.58,2025-12-10T23:37:21.887557
392,321217002,네,4,2.64,2025-12-10T23:37:24.708873
393,355272014,그런듯,4,5.47,2025-12-10T23:37:30.368961
394,318998002,아니요,5,3.85,2025-12-10T23:37:34.431589
395,336341002,네,4,3.42,2025-12-10T23:37:38.066255
396,486576004,남자,4,4.61,2025-12-10T23:37:42.876077
397,133515009,불완성된 주방,4,9.03,2025-12-10T23:37:52.102260
398,415880001,아니요,4,3.29,2025-12-10T23:37:55.611501
399,82259002,아니요,5,4.35,2025-12-10T23:38:00.173797
400,329711002,아니요,4,5.07,2025-12-10T23:38:05.439747
401,175535001,네,4,3.06,2025-12-10T23:38:08.711745
402,74711003,아니요,4,4.55,2025-12-10T23:38:13.493149
403,391837005,네,4,3.07,2025-12-10T23:38:16.748685
404,509826033,네,5,2.9,2025-12-10T23:38:19.828114
405,215652000,낮,4,2.96,2025-12-10T23:38:22.956267
406,135486006,상자,4,4.94,2025-12-10T23:38:28.069670
407,425933004,횡단금지,4,24.93,2025-12-10T23:38:53.185315
408,408201006,이야기,4,6.06,2025-12-10T23:38:59.425461
409,574537003,없음,3,4.48,2025-12-10T23:39:04.092441
410,479075003,표범,4,5.86,2025-12-10T23:39:10.459006
411,487131002,흰색,4,5.74,2025-12-10T23:39:16.652194
412,487236000,초록,4,5.35,2025-12-10T23:39:22.228372
413,58539001,빨간색,4,6.68,2025-12-10T23:39:29.102991
414,499588001,검은색,3,7.12,2025-12-10T23:39:36.498777
415,525162004,흰색,4,4.02,2025-12-10T23:39:40.809401
416,252625003,상자는 벽에 안걸어,5,11.2,2025-12-10T23:39:52.206028
417,414711003,검은색,4,5.08,2025-12-10T23:39:57.471811
418,429754001,검은색,5,6.85,2025-12-10T23:40:04.512598
419,364157004,연분홍색,4,6.49,2025-12-10T23:40:11.181902
420,443453003,초록색,4,8.2,2025-12-10T23:40:19.571401
421,305329002,파란색,4,8.51,2025-12-10T23:40:28.286748
422,159842001,하얀색,4,35.92,2025-12-10T23:41:04.382818
423,22341001,녹색,4,9.43,2025-12-10T23:41:14.015859
424,40986004,학,4,4.14,2025-12-10T23:41:18.327763
425,254237002,꽃,5,4.21,2025-12-10T23:41:22.714306
426,145318001,간장,4,20.41,2025-12-10T23:41:43.335326
427,427135026,노트북,4,12.07,2025-12-10T23:41:55.602293
428,118507000,창고,5,4.96,2025-12-10T23:42:00.742022
429,520012001,채소,4,4.6,2025-12-10T23:42:05.512690
430,434494018,헬멧,4,4.48,2025-12-10T23:42:10.193888
431,133515003,꽃병,4,6.72,2025-12-10T23:42:17.114426
432,430774001,6시,4,4.21,2025-12-10T23:42:21.543006
433,367452003,11시,4,3.75,2025-12-10T23:42:25.489002
434,580621000,요양원,4,16.77,2025-12-10T23:42:42.433215
435,52161010,단화,4,4.25,2025-12-10T23:42:46.880372
436,506943005,건설현장,4,8.72,2025-12-10T23:42:55.794698
437,48153002,진,4,4.49,2025-12-10T23:43:00.461464
438,290981008,포유류,4,5.88,2025-12-10T23:43:06.530575
439,252986000,나무 밑,3,5.89,2025-12-10T23:43:12.608266
440,524577024,거실 벽,5,5.59,2025-12-10T23:43:18.507777
441,304044004,학교,5,3.72,2025-12-10T23:43:22.402765
442,154202010,현관앞,4,4.59,2025-12-10T23:43:27.187867
443,94823002,소파 밑,4,7.94,2025-12-10T23:43:35.312814
444,113588003,회사원,4,10.81,2025-12-10T23:43:46.313146
445,136140000,회사원,4,4.31,2025-12-10T23:43:50.826403
446,88859004,남자,4,3.79,2025-12-10T23:43:54.809930
447,490280012,가족,5,5.36,2025-12-10T23:44:00.353160
448,241340000,주인이 프리스비 안줘서 공격중,4,9.86,2025-12-10T23:44:10.392729
449,57508001,가지고 놀라고,4,7.47,2025-12-10T23:44:18.053334
450,80306002,형광물질을 바름,4,20.67,2025-12-10T23:44:38.932835
451,151978002,전기가 들어와서,4,5.71,2025-12-10T23:44:44.841392
452,561412009,아니요,4,4.95,2025-12-10T23:44:49.978776
453,96638000,아니요,3,4.93,2025-12-10T23:44:55.105829
454,88695011,네,4,4.49,2025-12-10T23:44:59.777318
455,576031002,안전하기를 바람,4,9.35,2025-12-10T23:45:09.310255
456,444928001,네,4,4.39,2025-12-10T23:45:13.875572
457,503992002,네,5,2.94,2025-12-10T23:45:17.002713
458,488942005,네,4,2.93,2025-12-10T23:45:20.118587
459,536027000,초점은 맞는듯,4,7.79,2025-12-10T23:45:28.090937
460,536195002,풀,5,3.64,2025-12-10T23:45:31.928538
461,532693000,네,4,3.15,2025-12-10T23:45:35.252900
462,442746004,네,4,3.3,2025-12-10T23:45:38.747214
463,453649001,풀,5,4.47,2025-12-10T23:45:43.399466
464,329717005,모르겠음,4,4.25,2025-12-10T23:45:47.843204
465,490741003,아니요,4,6.62,2025-12-10T23:45:54.652746
466,237118000,네,5,3.03,2025-12-10T23:45:57.868211
467,200667002,네,5,3.47,2025-12-10T23:46:01.531909
468,515885003,아ㅣ뇽,4,3.55,2025-12-10T23:46:05.266575
