question_num,qid,answer,confidence,time_spent_seconds,answer_timestamp
88,386,4,5,15.0,2025-12-04T21:20:02.617984
89,330,1,3,5.84,2025-12-04T21:20:08.784267
90,319,1,4,5.67,2025-12-04T21:20:14.759023
91,447,3,1,6.72,2025-12-04T21:20:21.863823
92,442,2,1,6.94,2025-12-04T21:20:29.161250
93,383,4,5,6.32,2025-12-04T21:20:35.838719
94,375,3,4,6.16,2025-12-04T21:20:42.270233
95,292,3,4,7.76,2025-12-04T21:20:50.382963
96,401,2,5,8.64,2025-12-04T21:20:59.389272
97,295,2,5,4.91,2025-12-04T21:21:04.578336
98,493,3,4,14.7,2025-12-04T21:21:19.653666
99,919,4,4,40.78,2025-12-04T21:22:01.226677
100,609,3,5,7.13,2025-12-04T21:22:08.980855
101,569,2,4,7.05,2025-12-04T21:22:16.452304
102,168,1,4,6.86,2025-12-04T21:22:23.603625
103,669,3,4,23.66,2025-12-04T21:22:47.618868
104,395,3,4,6.21,2025-12-04T21:22:54.133048
105,882,1,1,11.45,2025-12-04T21:23:06.697017
106,221,4,3,6.32,2025-12-04T21:23:13.343045
107,54,2,4,5.96,2025-12-04T21:23:19.674918
108,551,2,4,8.83,2025-12-04T21:23:28.908154
109,504,3,4,11.9,2025-12-04T21:23:41.217574
110,913,3,2,7.01,2025-12-04T21:23:48.643285
111,651,4,4,6.43,2025-12-04T21:23:55.658288
112,801,3,4,8.02,2025-12-04T21:24:04.270385
113,626,1,4,9.38,2025-12-04T21:24:14.392748
114,370,1,5,14.07,2025-12-04T21:24:29.071403
115,425,2,5,6.75,2025-12-04T21:24:36.132351
116,543,4,5,5.21,2025-12-04T21:24:41.576389
117,663,3,4,4.7,2025-12-04T21:24:46.672215
118,181,2,1,5.67,2025-12-04T21:24:52.599342
119,510,2,4,5.1,2025-12-04T21:24:58.075957
120,511,2,4,5.79,2025-12-04T21:25:04.102937
121,278,3,1,7.67,2025-12-04T21:25:12.160191
122,24,1,5,10.02,2025-12-04T21:25:22.669511
123,245,1,2,12.4,2025-12-04T21:25:35.465675
124,655,2,2,6.74,2025-12-04T21:25:42.494604
125,231,4,2,7.89,2025-12-04T21:25:50.778992
126,629,3,2,9.67,2025-12-04T21:26:00.820048
127,215,2,4,6.48,2025-12-04T21:26:07.669049
128,441,4,2,6.66,2025-12-04T21:26:14.591470
129,494,3,2,11.91,2025-12-04T21:26:26.960649
130,46,1,3,5.78,2025-12-04T21:26:33.033096
131,287,2,3,4.45,2025-12-04T21:26:37.832964
132,239,4,3,6.82,2025-12-04T21:26:44.908951
133,3,4,3,5.66,2025-12-04T21:26:50.958408
134,93,2,2,5.54,2025-12-04T21:26:56.905425
135,336,1,2,6.7,2025-12-04T21:27:03.856834
136,766,2,4,6.56,2025-12-04T21:27:10.806521
137,379,1,4,5.97,2025-12-04T21:27:17.171149
138,279,2,4,4.49,2025-12-04T21:27:21.944610
139,165,4,2,8.5,2025-12-04T21:27:30.849117
140,86,3,4,6.23,2025-12-04T21:27:37.469594
141,174,2,4,6.06,2025-12-04T21:27:43.789973
142,767,4,5,8.41,2025-12-04T21:27:52.526941
143,805,3,4,8.1,2025-12-04T21:28:00.984079
144,38,1,5,5.42,2025-12-04T21:28:06.759868
145,19,3,5,5.92,2025-12-04T21:28:12.928394
146,123,4,4,7.22,2025-12-04T21:28:20.555147
147,56,4,5,5.11,2025-12-04T21:28:26.017559
148,653,4,5,4.73,2025-12-04T21:28:31.031003
149,94,1,4,5.01,2025-12-04T21:28:36.378761
150,373,1,5,5.68,2025-12-04T21:28:42.332198
151,33,2,4,5.67,2025-12-04T21:28:48.328534
152,92,1,4,5.67,2025-12-04T21:28:54.228327
153,378,1,2,7.93,2025-12-04T21:29:02.525428
154,410,4,1,8.63,2025-12-04T21:29:11.530635
155,55,2,3,8.12,2025-12-04T21:29:20.008589
156,368,1,5,6.81,2025-12-04T21:29:27.183075
157,333,1,1,5.86,2025-12-04T21:29:33.319204
158,306,3,4,5.27,2025-12-04T21:29:38.971277
159,359,1,3,6.32,2025-12-04T21:29:45.562104
160,180,2,4,7.96,2025-12-04T21:29:54.307462
161,405,2,2,8.81,2025-12-04T21:30:03.509723
162,48,1,4,5.51,2025-12-04T21:30:09.388826
163,652,4,5,4.62,2025-12-04T21:30:14.269917
164,771,3,4,10.62,2025-12-04T21:30:25.262314
165,885,2,4,9.97,2025-12-04T21:30:35.632772
166,490,3,4,9.58,2025-12-04T21:30:45.559581
167,515,2,1,12.27,2025-12-04T21:30:58.202428
168,39,3,4,6.88,2025-12-04T21:31:05.351227
169,138,3,2,6.33,2025-12-04T21:31:12.055963
170,226,2,4,6.87,2025-12-04T21:31:19.287231
171,498,3,2,6.34,2025-12-04T21:31:25.990276
172,341,1,4,7.13,2025-12-04T21:31:33.379508
173,721,1,3,7.55,2025-12-04T21:31:41.358822
174,594,1,1,13.32,2025-12-04T21:31:55.064590
175,813,2,2,19.32,2025-12-04T21:32:14.819852
176,588,1,3,4.83,2025-12-04T21:32:20.017588
177,151,4,2,8.64,2025-12-04T21:32:29.068229
178,214,3,4,6.15,2025-12-04T21:32:35.491622
179,119,4,4,6.35,2025-12-04T21:32:42.240574
180,472,1,5,27.72,2025-12-04T21:33:10.357120
181,193,1,3,6.99,2025-12-04T21:33:17.709894
182,95,1,4,4.64,2025-12-04T21:33:22.602910
183,898,1,4,5.41,2025-12-04T21:33:28.377620
184,437,1,1,9.62,2025-12-04T21:33:38.370454
185,296,3,2,4.56,2025-12-04T21:33:43.220073
186,169,1,4,5.96,2025-12-04T21:33:49.558033
187,627,3,1,5.66,2025-12-04T21:33:55.509526
188,334,1,1,6.97,2025-12-04T21:34:02.849615
189,499,3,2,5.84,2025-12-04T21:34:09.065227
190,171,1,4,6.25,2025-12-04T21:34:15.600467
191,724,1,3,6.08,2025-12-04T21:34:22.029301
192,305,2,4,5.39,2025-12-04T21:34:27.809271
193,75,1,4,5.67,2025-12-04T21:34:33.768501
194,149,1,5,5.2,2025-12-04T21:34:39.396104
195,11,1,5,5.86,2025-12-04T21:34:45.579599
196,277,2,1,4.38,2025-12-04T21:34:50.317878
197,81,1,1,5.33,2025-12-04T21:34:55.909971
198,624,2,4,6.16,2025-12-04T21:35:02.398117
199,34,1,2,4.69,2025-12-04T21:35:07.468617
200,415,1,2,6.61,2025-12-04T21:35:14.328702
201,810,2,3,5.66,2025-12-04T21:35:20.481873
202,553,1,1,6.21,2025-12-04T21:35:27.021787
203,808,2,4,6.28,2025-12-04T21:35:33.577907
204,585,1,4,6.36,2025-12-04T21:35:40.313355
205,274,4,4,4.93,2025-12-04T21:35:45.513296
206,304,1,2,4.14,2025-12-04T21:35:49.998600
207,348,3,4,8.29,2025-12-04T21:35:58.623945
208,567,4,2,5.76,2025-12-04T21:36:04.654813
209,150,2,4,6.08,2025-12-04T21:36:11.086727
210,146,2,4,5.07,2025-12-04T21:36:16.525968
211,21,1,5,5.53,2025-12-04T21:36:22.348111
212,308,2,3,3.33,2025-12-04T21:36:25.975701
213,141,2,4,4.88,2025-12-04T21:36:31.188824
214,568,4,3,5.08,2025-12-04T21:36:36.655364
215,14,1,3,5.43,2025-12-04T21:36:42.328506
216,910,2,4,4.67,2025-12-04T21:36:47.398932
217,560,2,4,6.27,2025-12-04T21:36:53.939223
218,27,4,5,6.44,2025-12-04T21:37:00.777607
219,167,2,4,5.21,2025-12-04T21:37:06.393068
220,532,2,2,12.27,2025-12-04T21:37:19.086926
221,17,3,5,5.35,2025-12-04T21:37:24.674367
222,526,2,4,4.15,2025-12-04T21:37:29.214775
223,142,2,4,4.97,2025-12-04T21:37:34.555748
224,426,3,2,10.57,2025-12-04T21:37:45.540455
225,109,1,4,6.49,2025-12-04T21:37:52.432656
226,793,2,4,6.33,2025-12-04T21:37:59.146991
227,241,2,3,4.25,2025-12-04T21:38:03.647643
228,197,2,4,3.77,2025-12-04T21:38:07.747772
229,84,1,4,4.71,2025-12-04T21:38:12.673775
230,335,1,2,5.11,2025-12-04T21:38:18.177416
231,265,2,2,4.25,2025-12-04T21:38:22.681639
232,921,1,2,4.83,2025-12-04T21:38:27.865948
233,477,1,2,4.85,2025-12-04T21:38:32.988891
234,486,2,5,6.83,2025-12-04T21:38:40.296896
235,128,1,3,5.71,2025-12-04T21:38:46.369119
236,156,2,4,7.34,2025-12-04T21:38:53.941666
237,301,3,4,4.21,2025-12-04T21:38:58.539057
238,325,4,2,7.56,2025-12-04T21:39:06.493288
239,413,3,3,6.12,2025-12-04T21:39:12.891897
240,611,3,4,5.35,2025-12-04T21:39:18.594618
241,641,1,4,6.95,2025-12-04T21:39:25.787256
242,445,4,2,7.75,2025-12-04T21:39:33.872487
243,784,3,4,6.4,2025-12-04T21:39:40.641808
244,421,1,5,6.17,2025-12-04T21:39:47.234342
245,309,3,2,4.01,2025-12-04T21:39:51.490988
246,530,2,2,6.55,2025-12-04T21:39:58.411347
247,535,2,4,5.97,2025-12-04T21:40:04.669235
248,352,4,3,6.78,2025-12-04T21:40:11.961778
249,614,1,2,7.42,2025-12-04T21:40:19.767100
250,68,3,4,8.95,2025-12-04T21:40:29.129391
251,211,3,4,5.67,2025-12-04T21:40:35.201334
252,481,2,4,11.43,2025-12-04T21:40:46.985888
253,218,2,4,4.81,2025-12-04T21:40:52.029024
254,649,4,1,9.17,2025-12-04T21:41:01.678560
255,50,1,4,4.94,2025-12-04T21:41:06.989972
256,131,2,4,4.62,2025-12-04T21:41:11.868193
257,153,4,1,16.24,2025-12-04T21:41:28.498696
258,446,1,1,6.22,2025-12-04T21:41:34.984597
259,385,1,2,6.65,2025-12-04T21:41:42.248558
260,376,3,3,7.03,2025-12-04T21:41:49.633857
261,897,3,4,5.18,2025-12-04T21:41:55.126144
262,606,4,4,5.86,2025-12-04T21:42:01.614216
263,677,1,2,6.24,2025-12-04T21:42:08.275597
264,639,1,4,5.67,2025-12-04T21:42:14.198787
265,342,2,4,4.44,2025-12-04T21:42:18.971595
266,638,2,4,5.6,2025-12-04T21:42:24.811820
267,418297001,네,2,9.96,2025-12-04T21:42:35.151614
268,444302001,2,3,5.51,2025-12-04T21:42:41.048914
269,244019002,네,2,4.24,2025-12-04T21:42:45.553813
270,297269002,흰색,4,6.52,2025-12-04T21:42:52.425051
271,22656001,네,5,7.5,2025-12-04T21:43:00.318264
272,552849003,진료실,5,8.97,2025-12-04T21:43:09.667812
273,96762000,3,2,7.84,2025-12-04T21:43:17.891062
274,537701022,아니요,3,8.1,2025-12-04T21:43:26.250452
275,326814006,네,4,7.93,2025-12-04T21:43:34.565635
276,466838000,아니요,4,5.41,2025-12-04T21:43:40.308153
277,399516001,네,3,5.35,2025-12-04T21:43:45.929566
278,280238001,네,4,5.42,2025-12-04T21:43:51.668753
279,563730000,은색,4,5.9,2025-12-04T21:43:57.964456
280,153782000,아니요,2,5.26,2025-12-04T21:44:03.445962
281,79930001,2,3,4.24,2025-12-04T21:44:08.090001
282,4495000,아니요,4,5.18,2025-12-04T21:44:13.508697
283,301305003,네,2,4.91,2025-12-04T21:44:19.000053
284,241209002,갈색,3,5.56,2025-12-04T21:44:24.868984
285,208566001,2,3,4.48,2025-12-04T21:44:29.743556
286,480416017,네,2,4.47,2025-12-04T21:44:34.498348
287,360698008,아니요,4,4.86,2025-12-04T21:44:39.739058
288,527038002,회사메일 사이트,4,11.37,2025-12-04T21:44:51.485912
289,562347009,기타를 연주하고있음,4,15.01,2025-12-04T21:45:06.894469
290,357532001,아니요,2,5.82,2025-12-04T21:45:13.089966
291,35105002,2,2,5.62,2025-12-04T21:45:19.516530
292,316596001,그릇,3,9.25,2025-12-04T21:45:29.389848
293,578093003,아뇨,3,4.87,2025-12-04T21:45:34.490994
294,163280011,헬기,4,11.66,2025-12-04T21:45:46.544958
295,280242009,진심으로 잘못을 의우치는 것,5,14.39,2025-12-04T21:46:01.392341
296,98658002,네,2,7.18,2025-12-04T21:46:09.082450
297,343481000,아뇨,3,4.63,2025-12-04T21:46:13.975175
298,66543002,아뇨,3,4.41,2025-12-04T21:46:18.741409
299,94663002,네,4,5.19,2025-12-04T21:46:24.233404
300,491242000,유니폼,3,9.32,2025-12-04T21:46:34.018726
301,55772003,케이크,5,5.87,2025-12-04T21:46:40.263437
302,364725009,아니요,2,4.82,2025-12-04T21:46:45.328924
303,521669001,케이크,4,5.31,2025-12-04T21:46:51.050129
304,224595001,네,4,3.71,2025-12-04T21:46:55.013979
305,19109001,아니요,4,5.12,2025-12-04T21:47:00.492516
306,522232002,네,4,3.62,2025-12-04T21:47:04.355751
307,235597003,흰색,4,5.43,2025-12-04T21:47:10.167603
308,504827000,흰색,4,6.73,2025-12-04T21:47:17.272411
309,523871003,네,4,3.85,2025-12-04T21:47:21.348511
310,239992006,전투기 KF21,5,19.96,2025-12-04T21:47:41.727836
311,503210000,사진,4,10.59,2025-12-04T21:47:52.642764
312,122981001,아니요,4,4.37,2025-12-04T21:47:57.329424
313,273420002,조종사,4,7.83,2025-12-04T21:48:05.441144
314,205594005,수영,3,6.05,2025-12-04T21:48:11.755841
315,176149002,속도제한,4,10.34,2025-12-04T21:48:22.340846
316,11241003,네,4,4.25,2025-12-04T21:48:26.868202
317,47837003,2,4,4.29,2025-12-04T21:48:31.419160
318,525021007,아니요,4,6.2,2025-12-04T21:48:37.849936
319,346577000,파란색,2,6.39,2025-12-04T21:48:44.498931
320,183715005,단맛,3,8.28,2025-12-04T21:48:53.059072
321,512760019,갈색,2,5.61,2025-12-04T21:48:58.948820
322,570528001,네,3,6.44,2025-12-04T21:49:05.638750
323,459301002,풀,2,7.6,2025-12-04T21:49:13.487809
324,492271002,로즈마리,4,11.08,2025-12-04T21:49:24.827222
325,572178006,네,3,5.39,2025-12-04T21:49:30.497559
326,28682012,아니요,1,5.62,2025-12-04T21:49:36.519166
327,131869001,축구,3,6.99,2025-12-04T21:49:43.891795
328,532812006,축구,3,7.38,2025-12-04T21:49:51.536499
329,119802000,네,2,4.66,2025-12-04T21:49:56.468166
330,524282006,네,3,3.84,2025-12-04T21:50:00.578709
331,563295006,네,3,5.35,2025-12-04T21:50:06.175684
332,126592007,네,3,4.42,2025-12-04T21:50:10.813651
333,114941009,초록색,3,6.34,2025-12-04T21:50:17.413715
334,455219002,2,4,5.24,2025-12-04T21:50:23.052190
335,127660002,네?,1,11.65,2025-12-04T21:50:35.044417
336,330955003,새,2,5.62,2025-12-04T21:50:40.947792
337,437947001,거실,3,5.19,2025-12-04T21:50:46.422609
338,450709003,아무것도 X,2,17.51,2025-12-04T21:51:04.206191
339,554459002,여자,4,5.79,2025-12-04T21:51:10.423773
340,60347004,아뇨,3,5.84,2025-12-04T21:51:16.594208
341,345154001,모르겠다,2,7.45,2025-12-04T21:51:24.408566
342,193743000,오른쪽,3,7.77,2025-12-04T21:51:32.573736
343,201426002,2,3,3.67,2025-12-04T21:51:36.509073
344,135666002,네,4,3.94,2025-12-04T21:51:40.856938
345,133933006,나,4,7.88,2025-12-04T21:51:49.115850
346,531000002,2,4,5.35,2025-12-04T21:51:54.741238
347,143560011,아뇨,4,4.67,2025-12-04T21:51:59.784383
348,493206001,당근,3,20.25,2025-12-04T21:52:20.423749
349,480379002,네,3,8.14,2025-12-04T21:52:28.968834
350,522446001,2,4,4.27,2025-12-04T21:52:33.488747
351,388974004,케이크,4,8.51,2025-12-04T21:52:42.224357
352,8351002,아뇨,3,4.26,2025-12-04T21:52:46.738936
353,531086004,네,4,4.05,2025-12-04T21:52:51.057922
354,315621001,네,4,4.04,2025-12-04T21:52:55.386656
355,53838004,조종사,5,6.53,2025-12-04T21:53:02.163197
356,232684002,마우라,4,9.29,2025-12-04T21:53:11.669244
357,358268007,축구게임,1,21.82,2025-12-04T21:53:33.697897
358,566026000,10시,4,5.02,2025-12-04T21:53:38.959059
359,283217022,케이크,4,5.06,2025-12-04T21:53:44.362090
360,388601002,네?,1,10.36,2025-12-04T21:53:54.969272
361,504561001,2,3,3.66,2025-12-04T21:53:58.869004
362,420230006,아니요,4,5.14,2025-12-04T21:54:04.253473
363,358090001,갈색,4,4.76,2025-12-04T21:54:09.297961
364,322482003,저녁이라서,4,8.18,2025-12-04T21:54:17.843710
365,214471008,콩,3,8.61,2025-12-04T21:54:26.694120
366,345361001,아니요,4,4.81,2025-12-04T21:54:31.763369
367,88120004,아니요,4,4.12,2025-12-04T21:54:36.127929
368,244750002,아니요,4,4.4,2025-12-04T21:54:40.789874
369,390760002,아니여,4,5.07,2025-12-04T21:54:46.117201
370,447549001,아니요,5,5.33,2025-12-04T21:54:51.814489
371,381246001,네,4,4.27,2025-12-04T21:54:56.340656
372,232790002,아니요,4,7.0,2025-12-04T21:55:03.620000
373,331475002,네,4,4.36,2025-12-04T21:55:08.244707
374,196681009,네,4,3.56,2025-12-04T21:55:12.055737
375,102411000,네,4,3.52,2025-12-04T21:55:15.813093
376,343496001,네,4,3.68,2025-12-04T21:55:19.738719
377,161231011,네,4,6.01,2025-12-04T21:55:26.002751
378,297819007,네,3,5.1,2025-12-04T21:55:31.357489
379,76384019,네,3,3.04,2025-12-04T21:55:34.661331
380,200939002,네,3,3.77,2025-12-04T21:55:38.680572
381,204051000,네,4,5.01,2025-12-04T21:55:43.930649
382,107511001,아니요,4,4.99,2025-12-04T21:55:49.164452
383,528062000,네,3,3.74,2025-12-04T21:55:53.150326
384,380143002,네,3,6.72,2025-12-04T21:56:00.109643
385,550432000,네,3,3.73,2025-12-04T21:56:04.072868
386,404437001,네,3,3.22,2025-12-04T21:56:07.560986
387,460927006,네,3,5.93,2025-12-04T21:56:13.740661
388,458702007,네,4,3.41,2025-12-04T21:56:17.377446
389,51576002,네,3,3.45,2025-12-04T21:56:21.123300
390,117725018,네,3,3.32,2025-12-04T21:56:24.773842
391,212759008,네,3,3.19,2025-12-04T21:56:28.318824
392,321217002,네,3,3.02,2025-12-04T21:56:31.630370
393,355272014,아뇨,4,6.64,2025-12-04T21:56:38.549495
394,318998002,아뇨,2,6.24,2025-12-04T21:56:45.095189
395,336341002,아뇨,2,5.03,2025-12-04T21:56:50.390494
396,486576004,남자,3,6.26,2025-12-04T21:56:56.922779
397,133515009,아뇨,2,4.55,2025-12-04T21:57:01.713970
398,415880001,아뇨,2,3.61,2025-12-04T21:57:05.591752
399,82259002,아뇨,2,5.05,2025-12-04T21:57:10.891981
400,329711002,아뇨,1,7.48,2025-12-04T21:57:18.779097
401,175535001,아뇨,2,4.96,2025-12-04T21:57:24.021757
402,74711003,아뇨,2,4.43,2025-12-04T21:57:28.715415
403,391837005,네,4,6.82,2025-12-04T21:57:35.765141
404,509826033,네,3,3.89,2025-12-04T21:57:39.970658
405,215652000,낮,4,4.39,2025-12-04T21:57:44.648054
406,135486006,케이크,3,6.04,2025-12-04T21:57:50.983379
407,425933004,무단횡단,4,10.5,2025-12-04T21:58:01.831219
408,408201006,횡단,4,10.17,2025-12-04T21:58:12.292444
409,574537003,운동화,4,11.12,2025-12-04T21:58:23.669284
410,479075003,쿼카,4,5.09,2025-12-04T21:58:29.039408
411,487131002,파란,4,5.56,2025-12-04T21:58:34.828592
412,487236000,초록,4,7.62,2025-12-04T21:58:42.691986
413,58539001,갈색,3,5.47,2025-12-04T21:58:48.425359
414,499588001,주황,2,7.42,2025-12-04T21:58:56.108840
415,525162004,파란,4,8.13,2025-12-04T21:59:04.523350
416,252625003,갈색,2,11.01,2025-12-04T21:59:15.808890
417,414711003,검정,4,6.65,2025-12-04T21:59:22.716385
418,429754001,파란,2,7.67,2025-12-04T21:59:30.623550
419,364157004,흰색,4,5.03,2025-12-04T21:59:35.928724
420,443453003,흰색,4,5.28,2025-12-04T21:59:41.427948
421,305329002,흰색,5,5.26,2025-12-04T21:59:47.058340
422,159842001,검정,3,4.61,2025-12-04T21:59:51.912675
423,22341001,검정,4,5.63,2025-12-04T21:59:57.801932
424,40986004,케이크,4,44.7,2025-12-04T22:00:42.907583
425,254237002,물,4,4.95,2025-12-04T22:00:48.322676
426,145318001,아무것도 x,4,12.63,2025-12-04T22:01:01.360075
427,427135026,꽃,5,5.82,2025-12-04T22:01:07.604516
428,118507000,꽃,5,14.63,2025-12-04T22:01:22.729889
429,520012001,케이크,4,5.71,2025-12-04T22:01:29.072040
430,434494018,새,4,4.07,2025-12-04T22:01:33.548684
431,133515003,케이크,4,4.58,2025-12-04T22:01:38.714830
432,430774001,12시,2,9.78,2025-12-04T22:01:48.963832
433,367452003,10시,4,8.18,2025-12-04T22:01:57.517576
434,580621000,몰라요,1,14.05,2025-12-04T22:02:11.906508
435,52161010,가죽,4,5.34,2025-12-04T22:02:17.578940
436,506943005,원룸,4,10.72,2025-12-04T22:02:28.629200
437,48153002,레깅스,4,6.33,2025-12-04T22:02:35.281134
438,290981008,포유류,4,12.18,2025-12-04T22:02:47.797651
439,252986000,정원,3,5.99,2025-12-04T22:02:54.148271
440,524577024,탁상위,4,8.34,2025-12-04T22:03:02.900227
441,304044004,학교,4,4.86,2025-12-04T22:03:08.190251
442,154202010,탁상위,4,5.41,2025-12-04T22:03:13.956228
443,94823002,정원,4,19.32,2025-12-04T22:03:33.778204
444,113588003,나,5,5.26,2025-12-04T22:03:39.418863
445,136140000,남자,4,7.33,2025-12-04T22:03:47.097772
446,88859004,찬호,4,15.03,2025-12-04T22:04:02.522036
447,490280012,야구선수,4,6.76,2025-12-04T22:04:09.616748
448,241340000,몰라요,1,7.18,2025-12-04T22:04:17.119151
449,57508001,몰라요,2,5.11,2025-12-04T22:04:22.576406
450,80306002,아름다워서,3,7.86,2025-12-04T22:04:30.765047
451,151978002,어두워서,4,6.12,2025-12-04T22:04:37.228779
452,561412009,아뇨,4,5.09,2025-12-04T22:04:42.666158
453,96638000,아뇨,3,4.01,2025-12-04T22:04:47.089297
454,88695011,네,4,4.03,2025-12-04T22:04:51.445426
455,576031002,네,4,4.61,2025-12-04T22:04:56.437652
456,444928001,네,4,4.75,2025-12-04T22:05:01.516245
457,503992002,네,4,3.7,2025-12-04T22:05:05.588994
458,488942005,네,4,6.88,2025-12-04T22:05:12.787196
459,536027000,아뇨,2,4.14,2025-12-04T22:05:17.159407
460,536195002,풀,4,4.66,2025-12-04T22:05:22.137225
461,532693000,네,4,4.36,2025-12-04T22:05:26.807968
462,442746004,네,4,4.54,2025-12-04T22:05:31.670070
463,453649001,풀,4,4.65,2025-12-04T22:05:36.644426
464,329717005,네,4,3.54,2025-12-04T22:05:40.497688
465,490741003,네,4,3.71,2025-12-04T22:05:44.547672
466,237118000,아뇨,4,3.99,2025-12-04T22:05:48.868312
467,200667002,네,4,3.48,2025-12-04T22:05:52.558494
468,515885003,네,5,3.61,2025-12-04T22:05:56.500514
469,510078000,네,4,3.66,2025-12-04T22:06:00.478393
470,367608007,네,5,4.16,2025-12-04T22:06:04.959636
471,140713008,회색,5,6.41,2025-12-04T22:06:11.713362
