question_num,qid,answer,confidence,time_spent_seconds,answer_timestamp
34,10,1,4,7.57,2025-12-03T11:19:56.979504
35,433,2,2,10.26,2025-12-03T11:20:07.517276
36,587,1,2,5.93,2025-12-03T11:20:13.739721
37,227,4,3,11.61,2025-12-03T11:20:25.633140
38,430,1,2,8.91,2025-12-03T11:20:34.819202
39,74,3,3,10.6,2025-12-03T11:20:45.689090
40,281,2,2,12.64,2025-12-03T11:20:58.589252
41,799,2,3,15.91,2025-12-03T11:21:14.785116
42,263,2,3,6.89,2025-12-03T11:21:21.948723
43,264,4,5,9.29,2025-12-03T11:21:31.516587
44,29,3,3,10.7,2025-12-03T11:21:42.586951
45,132,4,2,26.76,2025-12-03T11:22:09.657120
46,436,3,4,10.35,2025-12-03T11:22:20.325325
47,708,2,3,9.9,2025-12-03T11:22:30.531603
48,194,4,3,50.05,2025-12-03T11:23:21.042569
49,269,1,2,5.9,2025-12-03T11:23:27.231397
50,254,2,3,8.73,2025-12-03T11:23:36.230155
51,419,2,4,14.18,2025-12-03T11:23:50.660461
52,228,4,4,8.92,2025-12-03T11:23:59.873781
53,229,1,3,6.8,2025-12-03T11:24:06.966461
54,412,4,3,10.85,2025-12-03T11:24:18.102202
55,159,1,1,10.93,2025-12-03T11:24:29.310169
56,162,1,4,7.08,2025-12-03T11:24:36.670160
57,391,3,5,24.51,2025-12-03T11:25:01.442166
58,391,3,4,121.32,2025-12-03T11:26:38.389741
59,266,1,3,6.13,2025-12-03T11:26:44.805054
60,420,4,2,9.06,2025-12-03T11:26:54.110719
61,144,1,2,12.21,2025-12-03T11:27:06.577101
62,145,1,2,8.14,2025-12-03T11:27:15.000839
63,659,1,2,13.62,2025-12-03T11:27:28.909346
64,660,3,2,11.64,2025-12-03T11:27:40.831125
65,31,1,3,50.08,2025-12-03T11:28:31.199251
66,99,4,4,11.24,2025-12-03T11:28:42.737712
67,61,1,3,12.85,2025-12-03T11:28:55.869881
68,37,1,3,20.31,2025-12-03T11:29:16.469739
69,249,2,1,15.93,2025-12-03T11:29:32.668911
70,353,4,3,6.11,2025-12-03T11:29:39.054613
71,329,2,1,5.51,2025-12-03T11:29:44.846778
72,347,3,2,19.27,2025-12-03T11:30:04.471064
73,247,3,2,17.41,2025-12-03T11:30:22.166918
74,809,1,3,9.4,2025-12-03T11:30:31.839481
75,88,2,1,13.74,2025-12-03T11:30:45.859414
76,393,1,2,10.62,2025-12-03T11:30:56.759788
77,100,2,1,36.66,2025-12-03T11:31:33.710648
78,113,1,1,18.62,2025-12-03T11:31:52.619166
79,147,4,1,13.5,2025-12-03T11:32:06.410021
80,397,4,1,9.67,2025-12-03T11:32:16.326741
81,360,3,1,6.66,2025-12-03T11:32:23.226661
82,315,4,1,7.76,2025-12-03T11:32:31.249117
83,307,1,1,4.97,2025-12-03T11:32:36.511373
84,260,1,1,7.02,2025-12-03T11:32:43.827468
85,431,2,1,8.03,2025-12-03T11:32:52.149917
86,212,3,1,35.04,2025-12-03T11:33:27.479588
87,219,1,1,8.4,2025-12-03T11:33:36.167337
88,386,1,1,24.99,2025-12-03T11:34:01.439562
89,330,1,1,9.38,2025-12-03T11:34:11.115252
90,319,1,1,6.37,2025-12-03T11:34:17.761107
91,447,3,1,8.87,2025-12-03T11:34:26.889778
92,442,1,1,6.44,2025-12-03T11:34:33.608944
93,383,4,1,14.32,2025-12-03T11:34:48.195030
94,375,1,1,9.13,2025-12-03T11:34:57.625460
95,292,4,1,13.86,2025-12-03T11:35:11.730173
96,401,1,1,16.48,2025-12-03T11:35:28.752234
97,295,2,3,714.12,2025-12-03T11:47:23.294368
98,493,1,1,7.2,2025-12-03T11:47:30.749015
99,919,2,1,6.99,2025-12-03T11:47:37.931460
100,609,3,4,11.74,2025-12-03T11:47:49.868496
101,569,2,4,8.98,2025-12-03T11:47:59.069060
102,168,4,4,13.85,2025-12-03T11:48:13.281834
103,669,1,2,34.34,2025-12-03T11:48:48.135439
104,395,4,1,47.76,2025-12-03T11:49:36.090871
105,882,3,2,10.73,2025-12-03T11:49:47.055638
106,221,1,4,4631.94,2025-12-03T13:06:59.547522
107,54,2,4,8.98,2025-12-03T13:07:08.725377
108,551,2,4,18.08,2025-12-03T13:07:27.075881
109,504,2,3,14.4,2025-12-03T13:07:41.756894
110,913,4,3,7.1,2025-12-03T13:07:49.115719
111,651,3,3,7.94,2025-12-03T13:07:57.325082
112,801,3,3,10.87,2025-12-03T13:08:08.496283
113,626,2,3,14.51,2025-12-03T13:08:23.286734
114,370,2,3,16.48,2025-12-03T13:08:40.026855
115,425,2,3,21.17,2025-12-03T13:09:01.476159
116,543,4,3,7.77,2025-12-03T13:09:09.542402
117,663,4,3,8.68,2025-12-03T13:09:18.496751
118,181,3,3,10.43,2025-12-03T13:09:29.206901
119,510,3,3,41.69,2025-12-03T13:10:11.274506
120,511,1,3,10.85,2025-12-03T13:10:22.406865
121,278,1,3,5.13,2025-12-03T13:10:27.806487
122,24,2,1,4084.11,2025-12-03T14:18:32.370426
123,245,1,1,5.12,2025-12-03T14:18:37.757012
124,655,1,1,6.41,2025-12-03T14:18:44.366561
125,231,2,1,7.95,2025-12-03T14:18:52.509531
126,629,2,1,3.91,2025-12-03T14:18:56.611962
127,215,3,1,3.13,2025-12-03T14:18:59.948034
128,441,4,1,3.94,2025-12-03T14:19:04.076704
129,494,2,1,6.08,2025-12-03T14:19:10.354188
130,46,4,1,5.46,2025-12-03T14:19:16.003287
131,287,1,1,3.86,2025-12-03T14:19:20.048470
132,239,3,1,1.99,2025-12-03T14:19:22.230746
133,3,1,1,12.29,2025-12-03T14:19:34.709904
134,93,3,1,5.87,2025-12-03T14:19:40.771354
135,336,1,1,6.28,2025-12-03T14:19:47.242949
136,766,4,1,6.61,2025-12-03T14:19:54.050035
137,379,1,1,10.55,2025-12-03T14:20:04.785996
138,279,1,1,8.2,2025-12-03T14:20:13.177225
139,165,1,1,5.52,2025-12-03T14:20:18.879162
140,86,1,1,7951.41,2025-12-03T16:32:50.787900
141,174,3,1,7.19,2025-12-03T16:32:58.236873
142,767,4,2,9.48,2025-12-03T16:33:07.987051
143,805,4,1,9.49,2025-12-03T16:33:17.772825
144,38,4,1,7.71,2025-12-03T16:33:25.782416
145,19,3,1,8.16,2025-12-03T16:33:34.216242
146,123,1,1,7.07,2025-12-03T16:33:41.561635
147,56,4,1,7.01,2025-12-03T16:33:48.917279
148,653,4,1,5.87,2025-12-03T16:33:55.055896
149,94,2,1,6.1,2025-12-03T16:34:01.420400
150,373,4,1,7.46,2025-12-03T16:34:09.150963
151,33,2,1,8.5,2025-12-03T16:34:17.950430
